id,emoji,description,ocurrences
3673,😖,confounded face,1
3681,📷,camera,2
3681,😍,smiling face with heart-eyes,1
3682,👊🏻,oncoming fist: light skin tone,2
3683,🥶,cold face,1
3686,🙂,slightly smiling face,1
3700,✅,check mark button,3
3702,✨,sparkles,2
3710,💬,speech balloon,1
3716,🏆,trophy,1
3724,♟️,chess pawn,1
3730,🤓,nerd face,1
3737,😢,crying face,1
3737,💔,broken heart,1
3737,🥳,partying face,1
3737,🔥,fire,1
3737,💐,bouquet,1
3740,🇨🇳,flag: China,1
3740,♟️,chess pawn,1
3740,👑,crown,1
3740,⭐,star,1
3740,🌎,globe showing Americas,1
3743,🇷🇺,flag: Russia,1
3743,🇨🇳,flag: China,1
3753,😃,grinning face with big eyes,1
3757,😊,smiling face with smiling eyes,1
3757,😃,grinning face with big eyes,1
3760,👉,backhand index pointing right,1
3760,👈,backhand index pointing left,1
3761,😎,smiling face with sunglasses,1
3766,😜,winking face with tongue,1
3766,😊,smiling face with smiling eyes,1
3770,❤️‍🩹,mending heart,1
3771,⬇️,down arrow,1
3771,🧵,thread,1
3772,♟,chess pawn,1
3772,🇨🇳,flag: China,1
3772,1⃣,keycap: 1,1
3772,👏,clapping hands,1
3772,🏆,trophy,1
3774,🏆,trophy,1
3774,🥲,smiling face with tear,1
3782,✔️,check mark,2
3782,🔥,fire,1
3782,🤞,crossed fingers,1
3786,🔞,no one under eighteen,1
3786,⤵️,right arrow curving down,2
3795,🐽,pig nose,1
3798,👉,backhand index pointing right,1
3798,💬,speech balloon,1
3798,📷,camera,1
3800,💫,dizzy,2
3800,✨,sparkles,3
3800,😄,grinning face with smiling eyes,1
3800,🎶,musical notes,1
3801,👏,clapping hands,1
3801,🇨🇳,flag: China,1
3801,♟️,chess pawn,1
3801,🏆,trophy,1
3803,💡,light bulb,1
3803,🤢,nauseated face,1
3805,👉,backhand index pointing right,1
3805,😃,grinning face with big eyes,1
3806,👑,crown,1
3808,🥺,pleading face,1
3813,🔥,fire,1
3815,🥲,smiling face with tear,1
3816,🤡,clown face,1
3823,♟️,chess pawn,2
3845,😉,winking face,1
3845,😄,grinning face with smiling eyes,1
3845,😛,face with tongue,1
3850,💯,hundred points,1
3851,😢,crying face,1
3857,♟️,chess pawn,1
3857,🏆,trophy,1
3860,😂,face with tears of joy,1
3861,🚨,police car light,1
3862,📷,camera,1
3883,🧐,face with monocle,1
3884,🐲,dragon face,1
3884,🇨🇳,flag: China,1
3884,🏆,trophy,1
3884,🙏,folded hands,1
3902,🏆,trophy,3
3905,🎉,party popper,3
3906,🙃,upside-down face,1
3918,👉,backhand index pointing right,1
3929,🇨🇳,flag: China,1
3929,🇰🇿,flag: Kazakhstan,1
3932,⚔️,crossed swords,4
3935,🚨,police car light,1
3941,👇,backhand index pointing down,1
3945,♟️,chess pawn,1
3946,♟️,chess pawn,1
3946,👑,crown,1
3948,😂,face with tears of joy,1
3949,👏,clapping hands,2
3953,⚫,black circle,1
3953,♟️,chess pawn,1
3953,⚪,white circle,1
3955,😴,sleeping face,1
3966,🚀,rocket,1
3966,✅,check mark button,3
3966,⚡,high voltage,2
3973,🇷🇺,flag: Russia,1
3973,🇨🇳,flag: China,1
3975,⬇️,down arrow,1
3978,🤔,thinking face,1
3981,😂,face with tears of joy,1
3982,♟️,chess pawn,1
3992,🤩,star-struck,1
3993,🛍,shopping bags,1
3993,😃,grinning face with big eyes,1
4003,👏,clapping hands,1
4003,♟️,chess pawn,1
4003,🏆,trophy,1
4005,🤣,rolling on the floor laughing,1
4012,🛑,stop sign,1
4017,🤔,thinking face,1
4023,😊,smiling face with smiling eyes,1
4027,🙂,slightly smiling face,1
4036,👌,OK hand,2
4036,♥️,heart suit,1
4037,💯,hundred points,1
4038,🇬🇭,flag: Ghana,1
4038,❤,red heart,1
4038,🪵,wood,1
4038,😃,grinning face with big eyes,1
4039,♥️,heart suit,2
4044,😱,face screaming in fear,1
4047,🇵🇰,flag: Pakistan,1
4047,💕,two hearts,3
4055,🙏,folded hands,1
4057,🙈,see-no-evil monkey,1
4057,🤦‍♂,man facepalming,1
4057,🤡,clown face,1
4061,👉🏽,backhand index pointing right: medium skin tone,1
4061,🇪🇦,flag: Ceuta & Melilla,1
4065,🤜,right-facing fist,1
4070,🥶,cold face,1
4078,👍,thumbs up,1
4081,🤦🏻‍♂️,man facepalming: light skin tone,1
4083,🏆,trophy,1
4096,🇷🇺,flag: Russia,1
4096,♟,chess pawn,1
4096,🇨🇳,flag: China,1
4099,⤵️,right arrow curving down,2
4106,🙏,folded hands,1
4106,🙌,raising hands,1
4106,⭐,star,1
4106,🔥,fire,1
4107,♟️,chess pawn,1
4109,📷,camera,1
4110,😃,grinning face with big eyes,1
4112,🇨🇳,flag: China,1
4112,🏁,chequered flag,1
4126,📌,pushpin,1
4126,✅,check mark button,1
4126,➡️,right arrow,1
4126,❗,red exclamation mark,2
4129,❤️,red heart,1
4137,♟,chess pawn,1
4137,🔝,TOP arrow,1
4144,😂,face with tears of joy,1
4144,🤣,rolling on the floor laughing,2
4155,👌🏻,OK hand: light skin tone,1
4155,🤗,hugging face,1
4155,🙏🏻,folded hands: light skin tone,2
4155,👍🏻,thumbs up: light skin tone,1
4163,💸,money with wings,1
4163,😜,winking face with tongue,1
4164,👏,clapping hands,5
4167,🇷🇺,flag: Russia,1
4167,😂,face with tears of joy,1
4170,📷,camera,1
4172,👏,clapping hands,3
4172,🇨🇳,flag: China,1
4172,💪,flexed biceps,1
4176,❤️‍🔥,heart on fire,1
4181,🇬🇭,flag: Ghana,1
4194,👏,clapping hands,2
4198,👸🏼,princess: medium-light skin tone,1
4206,🤣,rolling on the floor laughing,1
4207,🔥,fire,1
4208,♟️,chess pawn,1
4209,😉,winking face,1
4210,⤵️,right arrow curving down,2
4212,🙄,face with rolling eyes,1
4224,🧐,face with monocle,1
4231,♟️,chess pawn,1
4242,😎,smiling face with sunglasses,1
4246,🎊,confetti ball,1
4249,📸,camera with flash,1
4249,👏🏻,clapping hands: light skin tone,1
4259,📸,camera with flash,1
4259,🇰🇿,flag: Kazakhstan,1
4259,🇮🇳,flag: India,1
4265,🔥,fire,1
4266,😉,winking face,1
4266,🇿🇼,flag: Zimbabwe,1
4280,🤔,thinking face,1
4284,💫,dizzy,1
4286,⤵️,right arrow curving down,2
4292,🤦‍♂️,man facepalming,1
4307,🇦🇪,flag: United Arab Emirates,1
4309,😂,face with tears of joy,1
4311,👋,waving hand,1
4314,⤵️,right arrow curving down,2
4318,😁,beaming face with smiling eyes,1
4322,👉,backhand index pointing right,1
4322,📷,camera,1
4323,📣,megaphone,1
4325,✍️,writing hand,1
4330,👍,thumbs up,1
4330,💙,blue heart,1
4332,👧,girl,1
4333,👋,waving hand,1
4335,👌,OK hand,1
4335,⭐,star,6
4336,😁,beaming face with smiling eyes,2
4337,♥️,heart suit,1
4339,🙂,slightly smiling face,1
4340,👏,clapping hands,1
4340,❤,red heart,1
4345,🌞,sun with face,1
4345,🍾,bottle with popping cork,1
4356,👑,crown,1
4356,😂,face with tears of joy,1
4359,👇,backhand index pointing down,1
4362,🎯,bullseye,1
4367,📷,camera,1
4371,😂,face with tears of joy,1
4378,😂,face with tears of joy,1
4389,🤠,cowboy hat face,1
4404,😍,smiling face with heart-eyes,1
4419,🙂,slightly smiling face,1
4421,💫,dizzy,1
4421,🌏,globe showing Asia-Australia,1
4421,🇿🇲,flag: Zambia,1
4441,💪,flexed biceps,3
4450,🇦🇿,flag: Azerbaijan,1
4450,😍,smiling face with heart-eyes,1
4450,🇵🇾,flag: Paraguay,1
4450,🧨,firecracker,1
4450,‼️,double exclamation mark,1
4453,🙌,raising hands,1
4456,🏆,trophy,1
4459,👏,clapping hands,3
4460,🙂,slightly smiling face,1
4465,🥰,smiling face with hearts,1
4466,🤷,person shrugging,1
4467,📸,camera with flash,1
4469,❤️,red heart,1
4490,💥,collision,1
4496,😀,grinning face,3
4505,🤣,rolling on the floor laughing,1
4505,👇,backhand index pointing down,1
4505,📺,television,1
4509,📷,camera,1
4511,📷,camera,1
4512,😡,pouting face,1
4512,🥲,smiling face with tear,2
4512,🥱,yawning face,1
4519,🎨,artist palette,1
4523,🎉,party popper,3
4526,🤔,thinking face,1
4538,🏆,trophy,1
4538,🌟,glowing star,1
4538,🔥,fire,1
4539,📸,camera with flash,1
4539,👉,backhand index pointing right,1
4561,📷,camera,1
4563,😂,face with tears of joy,4
4577,😍,smiling face with heart-eyes,1
4578,🔥,fire,1
4580,🚨,police car light,4
4586,♟️,chess pawn,1
4586,🏆,trophy,1
4590,🚨,police car light,1
4600,📷,camera,1
4601,😂,face with tears of joy,5
4604,🔥,fire,1
4609,🎉,party popper,1
4609,🎂,birthday cake,1
4615,♟️,chess pawn,1
4625,😁,beaming face with smiling eyes,1
4637,🤞,crossed fingers,1
4641,👉,backhand index pointing right,1
4641,📷,camera,1
4648,♟️,chess pawn,1
4648,🇪🇬,flag: Egypt,1
4649,🤣,rolling on the floor laughing,1
4654,❤️,red heart,1
4659,👏🏼,clapping hands: medium-light skin tone,1
4660,👍🏻,thumbs up: light skin tone,1
4661,♟️,chess pawn,1
4661,🇯🇪,flag: Jersey,1
4666,😐,neutral face,1
4671,😒,unamused face,1
4671,😑,expressionless face,1
4683,⬇️,down arrow,1
4683,📷,camera,1
4683,⬆️,up arrow,1
4692,❤️,red heart,1
4692,🔥,fire,1
4695,💢,anger symbol,1
4703,⏰,alarm clock,1
4706,🤦,person facepalming,1
4716,🔥,fire,1
4718,👏,clapping hands,1
4722,😆,grinning squinting face,1
4724,❤️,red heart,1
4728,🙂,slightly smiling face,1
4733,🧐,face with monocle,1
4747,📸,camera with flash,1
4750,📸,camera with flash,1
4750,👉,backhand index pointing right,1
4764,📷,camera,1
4767,💥,collision,1
4768,🙏🏾,folded hands: medium-dark skin tone,1
4775,😂,face with tears of joy,1
4777,👉,backhand index pointing right,1
4778,🤯,exploding head,1
4783,📷,camera,1
4784,🤩,star-struck,1
4795,📷,camera,1
4799,😂,face with tears of joy,1
4815,📸,camera with flash,1
4816,🙁,slightly frowning face,1
4819,😎,smiling face with sunglasses,1
4825,🙏,folded hands,1
4827,🇨🇳,flag: China,1
4827,🏳,white flag,1
4828,🤔,thinking face,1
4829,🐈,cat,1
4830,🚨,police car light,1
4832,♟,chess pawn,1
4832,🎥,movie camera,1
4836,📸,camera with flash,1
4837,😋,face savoring food,1
4837,✌️,victory hand,1
4842,📝,memo,1
4844,👌🏻,OK hand: light skin tone,1
4863,🤯,exploding head,1
4869,😂,face with tears of joy,1
4869,😎,smiling face with sunglasses,2
4869,🤭,face with hand over mouth,1
4869,👏🏽,clapping hands: medium skin tone,1
4870,🤕,face with head-bandage,1
4873,👏🏾,clapping hands: medium-dark skin tone,1
4874,📷,camera,1
4883,🎢,roller coaster,1
4888,♟️,chess pawn,1
4888,✍️,writing hand,1
4890,😔,pensive face,1
4892,♟️,chess pawn,1
4894,😅,grinning face with sweat,1
4900,📸,camera with flash,1
4900,➡️,right arrow,1
4914,👉,backhand index pointing right,1
4919,🇨🇳,flag: China,1
4919,🏳,white flag,1
4921,🏆,trophy,1
4927,❤️,red heart,1
4931,⌛,hourglass done,1
4941,♥️,heart suit,1
4941,💯,hundred points,1
4945,👏🏻,clapping hands: light skin tone,6
4948,♟️,chess pawn,1
4955,⤵️,right arrow curving down,2
4959,🔥,fire,3
4977,♟,chess pawn,1
4977,📸,camera with flash,1
4977,🇫🇷,flag: France,1
4977,🇬🇧,flag: United Kingdom,1
4977,🐓,rooster,1
4979,👑,crown,1
4990,📸,camera with flash,1
4990,➡️,right arrow,1
4995,📷,camera,1
4998,💥,collision,1
4998,♟,chess pawn,1
4998,📷,camera,1
5003,😅,grinning face with sweat,1
5008,🔥,fire,1
5009,▶️,play button,1
5011,📷,camera,1
5013,🏆,trophy,1
5018,👏,clapping hands,2
5019,😎,smiling face with sunglasses,1
5020,😂,face with tears of joy,1
5028,📸,camera with flash,1
5030,🇮🇹,flag: Italy,1
5030,♟️,chess pawn,1
5069,👏,clapping hands,3
5079,😆,grinning squinting face,1
5081,🥰,smiling face with hearts,1
5086,🍺,beer mug,1
5086,🥂,clinking glasses,1
5092,😢,crying face,1
5098,❤️,red heart,3
5098,🔥,fire,3
5098,😂,face with tears of joy,1
5114,🇦🇿,flag: Azerbaijan,1
5114,♟️,chess pawn,1
5114,✍🏻,writing hand: light skin tone,1
5119,🌟,glowing star,1
5119,🤩,star-struck,1
5120,😎,smiling face with sunglasses,1
5121,⚡,high voltage,1
5127,😆,grinning squinting face,1
5129,👇,backhand index pointing down,1
5132,🧐,face with monocle,1
5136,😍,smiling face with heart-eyes,1
5153,💥,collision,1
5161,📷,camera,1
5164,🔥,fire,1
5166,🔍,magnifying glass tilted left,1
5166,🧐,face with monocle,1
5166,♟️,chess pawn,1
5175,📺,television,1
5175,😍,smiling face with heart-eyes,1
5179,📷,camera,1
5181,📸,camera with flash,1
5181,🇬🇧,flag: United Kingdom,1
5181,👉,backhand index pointing right,1
5199,✔️,check mark,1
5199,🏐,volleyball,2
5199,✅,check mark button,6
5220,🤩,star-struck,1
5227,♟️,chess pawn,1
5229,💪,flexed biceps,1
5232,😁,beaming face with smiling eyes,1
5236,🙇,person bowing,1
5236,☝️,index pointing up,1
5236,😑,expressionless face,1
5253,👏,clapping hands,4
5255,📷,camera,1
5255,❗,red exclamation mark,1
5272,🔔,bell,2
5272,🥊,boxing glove,1
5282,♟️,chess pawn,1
5286,🇬🇧,flag: United Kingdom,1
5286,♟️,chess pawn,1
5287,🏆,trophy,1
5287,♟️,chess pawn,1
5287,🥇,1st place medal,1
5287,✍️,writing hand,1
5292,🌡️,thermometer,1
5300,😱,face screaming in fear,1
5303,🤩,star-struck,1
5308,🙄,face with rolling eyes,1
5308,😒,unamused face,1
5311,👉,backhand index pointing right,1
5336,♟,chess pawn,1
5336,📷,camera,1
5337,😂,face with tears of joy,1
5340,🚨,police car light,1
5348,😒,unamused face,1
5355,😊,smiling face with smiling eyes,1
5365,❗,red exclamation mark,1
5369,😉,winking face,1
5369,😄,grinning face with smiling eyes,1
5372,😅,grinning face with sweat,1
5373,😊,smiling face with smiling eyes,1
5373,♟️,chess pawn,1
5380,📸,camera with flash,1
5380,✍️,writing hand,1
5386,📷,camera,1
5387,😁,beaming face with smiling eyes,1
5389,♟️,chess pawn,1
5389,‼️,double exclamation mark,1
5390,📷,camera,1
5392,📷,camera,1
5393,🇺🇸,flag: United States,1
5395,😅,grinning face with sweat,1
5396,🔥,fire,1
5415,♟️,chess pawn,1
5415,◻️,white medium square,1
5416,🔥,fire,1
5429,❓,red question mark,1
5429,😉,winking face,1
5429,📷,camera,1
5442,📸,camera with flash,1
5449,😂,face with tears of joy,1
5451,👉,backhand index pointing right,1
5457,😂,face with tears of joy,1
5458,👀,eyes,1
5458,🏆,trophy,1
5460,♟️,chess pawn,1
5460,✍️,writing hand,1
5473,🤔,thinking face,1
5484,😂,face with tears of joy,1
5496,🥳,partying face,2
5515,📷,camera,1
5526,🤣,rolling on the floor laughing,2
5528,🤯,exploding head,1
5528,📷,camera,1
5541,🤝,handshake,1
5550,📷,camera,1
5551,👀,eyes,1
5552,💛,yellow heart,1
5552,💙,blue heart,1
5558,💪,flexed biceps,1
5563,😔,pensive face,1
5563,😓,downcast face with sweat,2
5568,➡️,right arrow,1
5570,🌟,glowing star,2
5570,🔥,fire,1
5574,🤯,exploding head,2
5577,👉,backhand index pointing right,1
5583,📷,camera,1
5587,😊,smiling face with smiling eyes,2
5594,🤴,prince,1
5602,😮,face with open mouth,1
5604,📸,camera with flash,1
5608,🎉,party popper,1
5608,😎,smiling face with sunglasses,1
5611,🙂,slightly smiling face,1
5612,😯,hushed face,3
5612,🙌,raising hands,3
5619,😆,grinning squinting face,1
5619,😅,grinning face with sweat,2
5620,🙂,slightly smiling face,1
5631,♟️,chess pawn,1
5631,🇪🇬,flag: Egypt,1
5634,🔥,fire,1
5641,🙌🏼,raising hands: medium-light skin tone,1
5646,❣️,heart exclamation,1
5649,💔,broken heart,1
5651,👨‍✈️,man pilot,1
5651,✈️,airplane,2
5657,⭐,star,5
5670,📷,camera,1
5687,👉,backhand index pointing right,1
5687,💬,speech balloon,1
5687,📷,camera,1
5688,🤷‍♀️,woman shrugging,1
5689,📷,camera,1
5690,😁,beaming face with smiling eyes,1
5700,🔥,fire,6
5704,😶,face without mouth,1
5709,📷,camera,1
5710,🇳🇬,flag: Nigeria,1
5731,📸,camera with flash,1
5731,👉,backhand index pointing right,1
5733,⤵️,right arrow curving down,1
5737,👍,thumbs up,1
5737,👏,clapping hands,1
5737,👌,OK hand,1
5739,⬇️,down arrow,1
5751,🇨🇳,flag: China,1
5758,🧐,face with monocle,1
5764,✍️,writing hand,1
5766,🤨,face with raised eyebrow,1
5769,💥,collision,1
5777,🎉,party popper,1
5777,♟,chess pawn,1
5777,📷,camera,1
5777,👑,crown,1
5782,💪🏾,flexed biceps: medium-dark skin tone,3
5787,👏,clapping hands,1
5787,♟️,chess pawn,1
5787,🏆,trophy,1
5796,🐐,goat,1
5808,🥃,tumbler glass,4
5814,📷,camera,1
5818,💔,broken heart,1
5821,🤯,exploding head,1
5824,⚠️,warning,1
5832,📸,camera with flash,1
5834,😚,kissing face with closed eyes,1
5834,😴,sleeping face,3
5834,😘,face blowing a kiss,1
5834,😪,sleepy face,3
5837,♟️,chess pawn,1
5837,🔥,fire,1
5841,🤲🏾,palms up together: medium-dark skin tone,1
5841,🕊,dove,1
5841,❤️,red heart,1
5843,😂,face with tears of joy,1
5844,✍️,writing hand,1
5844,📸,camera with flash,1
5844,♟️,chess pawn,1
5844,🥇,1st place medal,1
5844,🏆,trophy,1
5857,♟️,chess pawn,1
5857,😎,smiling face with sunglasses,1
5864,🤝,handshake,1
5887,⤵️,right arrow curving down,2
5890,😉,winking face,1
5897,🔥,fire,1
5898,♟️,chess pawn,1
5899,📷,camera,1
5901,👍,thumbs up,1
5901,📸,camera with flash,1
5901,🏆,trophy,1
5903,💔,broken heart,1
5910,🇨🇳,flag: China,1
5913,📷,camera,3
5914,✌🏻,victory hand: light skin tone,1
5914,📷,camera,1
5923,♟️,chess pawn,1
5926,✅,check mark button,4
5929,♟,chess pawn,1
5929,🎥,movie camera,1
5933,🇺🇸,flag: United States,1
5937,😎,smiling face with sunglasses,1
5952,♟,chess pawn,1
5952,👇,backhand index pointing down,1
5953,👑,crown,1
5956,🚨,police car light,1
5972,😀,grinning face,1
5972,🏆,trophy,1
5972,🔥,fire,1
5979,💔,broken heart,1
5984,💖,sparkling heart,1
5992,👉,backhand index pointing right,1
5992,📷,camera,1
5996,😎,smiling face with sunglasses,1
5996,😍,smiling face with heart-eyes,1
5999,✌️,victory hand,2
6003,🤣,rolling on the floor laughing,1
6010,🛐,place of worship,1
6010,👑,crown,1
6011,🤗,hugging face,1
6011,♟,chess pawn,1
6015,⛔,no entry,2
6015,🐍,snake,1
6026,😭,loudly crying face,2
6034,✍️,writing hand,1
6038,🤔,thinking face,1
6041,🔥,fire,1
6041,😳,flushed face,1
6042,🔝,TOP arrow,1
6042,🌍,globe showing Europe-Africa,1
6042,👏🏼,clapping hands: medium-light skin tone,3
6047,👀,eyes,1
6047,👍,thumbs up,1
6047,♟️,chess pawn,1
6047,👑,crown,1
6047,💯,hundred points,1
6047,👏,clapping hands,1
6055,🤬,face with symbols on mouth,1
6060,💪,flexed biceps,1
6063,😱,face screaming in fear,1
6070,🔥,fire,1
6072,🤪,zany face,1
6083,🇨🇳,flag: China,1
6083,📷,camera,1
6091,‼️,double exclamation mark,4
6095,😂,face with tears of joy,1
6096,⬅️,left arrow,1
6096,➡️,right arrow,1
6113,🤮,face vomiting,1
6115,🇿🇼,flag: Zimbabwe,2
6115,🔥,fire,3
6122,🇬🇭,flag: Ghana,1
6123,🇬🇭,flag: Ghana,1
6130,♟,chess pawn,1
6135,🤴🏽,prince: medium skin tone,1
6135,♟️,chess pawn,1
6135,🏆,trophy,1
6135,❗,red exclamation mark,1
6146,👇,backhand index pointing down,2
6162,🥳,partying face,1
6168,📷,camera,1
6173,🔥,fire,1
6179,🔥,fire,1
6186,🤩,star-struck,1
6187,💜,purple heart,1
6188,😎,smiling face with sunglasses,1
6193,🌧️,cloud with rain,3
6193,🌞,sun with face,1
6196,😂,face with tears of joy,2
6197,👉,backhand index pointing right,1
6197,💬,speech balloon,1
6197,📷,camera,1
6203,😔,pensive face,2
6210,💦,sweat droplets,1
6210,👅,tongue,1
6210,🍰,shortcake,1
6210,❤️,red heart,1
6210,😮‍💨,face exhaling,1
6210,🎂,birthday cake,1
6219,🤴,prince,1
6225,😭,loudly crying face,1
6230,🌸,cherry blossom,1
6230,🍂,fallen leaf,2
6230,➡️,right arrow,1
6236,🙋‍♂️,man raising hand,1
6243,⬅️,left arrow,1
6243,➡️,right arrow,1
6253,💯,hundred points,1
6258,📷,camera,1
6260,⛔,no entry,1
6260,⤵️,right arrow curving down,2
6260,🙀,weary cat,1
6272,💦,sweat droplets,1
6277,👉,backhand index pointing right,1
6292,🥺,pleading face,1
6292,❤️,red heart,1
6294,👏,clapping hands,1
6294,🏆,trophy,1
6296,🚨,police car light,1
6302,😊,smiling face with smiling eyes,1
6302,♟,chess pawn,1
6302,👍🏽,thumbs up: medium skin tone,1
6303,💔,broken heart,1
6320,💯,hundred points,1
6321,🚴‍♂️,man biking,1
6321,🇪🇸,flag: Spain,1
6321,🏆,trophy,1
6328,😂,face with tears of joy,1
6328,🤣,rolling on the floor laughing,2
6351,⤵️,right arrow curving down,2
6368,😌,relieved face,1
6373,🤣,rolling on the floor laughing,2
6374,📷,camera,1
6378,📸,camera with flash,1
6381,👏,clapping hands,1
6381,💪,flexed biceps,1
6387,👏,clapping hands,1
6392,🙏,folded hands,1
6392,😊,smiling face with smiling eyes,1
6392,❤️,red heart,1
6392,🇮🇳,flag: India,1
6393,🎉,party popper,1
6393,💰,money bag,1
6393,👇,backhand index pointing down,1
6396,⏩,fast-forward button,2
6396,⬅️,left arrow,1
6396,😈,smiling face with horns,3
6402,📷,camera,1
6406,👑,crown,1
6415,⬅️,left arrow,1
6415,➡️,right arrow,1
6418,🔽,downwards button,1
6419,💀,skull,1
6431,⤵️,right arrow curving down,2
6434,👑,crown,1
6437,🚀,rocket,1
6437,🎭,performing arts,1
6437,☝️,index pointing up,1
6443,🌍,globe showing Europe-Africa,1
6443,🏆,trophy,1
6443,🔝,TOP arrow,1
6446,🤔,thinking face,1
6451,👏,clapping hands,5
6451,😅,grinning face with sweat,1
6457,👉,backhand index pointing right,1
6457,👈,backhand index pointing left,1
6474,😫,tired face,1
6478,👋,waving hand,1
6481,🏆,trophy,3
6481,♟️,chess pawn,3
6481,🥇,1st place medal,3
6491,🇨🇾,flag: Cyprus,1
6495,🏅,sports medal,6
6498,👍,thumbs up,1
6498,📸,camera with flash,1
6498,♟️,chess pawn,1
6501,👏,clapping hands,1
6501,🇨🇳,flag: China,1
6501,♟️,chess pawn,1
6503,🤯,exploding head,1
6504,💯,hundred points,1
6506,♟️,chess pawn,1
6506,🏆,trophy,1
6509,⬇️,down arrow,1
6510,😁,beaming face with smiling eyes,1
6512,😉,winking face,1
6522,🥳,partying face,3
6522,💯,hundred points,1
6522,🍾,bottle with popping cork,3
6522,🎂,birthday cake,4
6522,🍷,wine glass,3
6526,😉,winking face,1
6526,😅,grinning face with sweat,1
6527,🇷🇺,flag: Russia,1
6527,🇺🇦,flag: Ukraine,1
6530,🤦🏻‍♂️,man facepalming: light skin tone,1
