,0,1,2,3,4
1085318,15.301788,5.723314,0.42300665,-0.36305183,10.491229
1084925,14.233178,5.459631,0.14010698,0.15504685,9.0843115
1085203,14.071712,4.196815,-3.5309203,2.3664074,12.564278
1081009,15.982925,5.9870033,0.45651054,-0.66844535,10.79942
1090140,17.017073,6.7230077,1.9547391,-1.1460668,9.935804
1081351,16.19828,5.8629413,0.7779787,-0.8473429,10.624736
1083360,14.994038,6.5375366,0.1396625,0.495931,9.729913
1084977,15.111474,4.4136963,-3.6856477,2.1964986,12.523354
1085341,14.913048,3.8863935,-3.874106,2.5579116,12.569958
1083175,15.96671,4.810513,-2.9565008,2.5257585,12.127321
1089896,14.707071,3.987432,-1.7908688,1.0534264,12.1696415
1083006,15.032826,5.5618587,0.26397964,-0.06702248,10.011993
1087305,14.546587,3.8310628,-3.5626044,2.657673,12.5172615
1086255,16.145618,4.9552927,-2.4111896,1.6762812,11.871285
1083942,14.294254,3.9979622,-3.632735,2.9963305,12.6417885
1087687,15.854385,5.719816,0.8473539,-0.7985837,10.348346
1082988,16.106865,5.1481414,-2.5795138,2.1815739,11.4228
1086965,14.78484,6.6843505,0.86975265,0.47585654,9.729115
1084440,14.693257,3.7963512,-3.76215,2.602711,12.531941
1082095,14.744952,6.720557,0.81136554,0.49156836,9.76624
1086494,14.153801,3.7386458,-2.8373358,1.7132533,12.4757595
1080924,15.750965,4.938269,-2.490465,1.3799478,11.764371
1087902,13.6622,4.3942976,-3.7157164,2.1892626,13.158255
1083789,15.007477,3.7954137,-3.586329,2.9893928,12.422279
1082885,14.0536175,7.066496,1.3266995,-0.1959629,9.314012
1086545,14.220141,6.939387,0.6719319,0.19841103,9.22636
1089484,16.038664,5.6544337,0.99809,-1.1481229,10.758904
1081802,15.632319,4.1625047,-3.2030523,2.4673178,12.2022505
1083169,14.265953,3.9174197,-3.7118735,3.2631004,12.686064
1085613,14.708655,7.110311,0.2591883,0.5869485,9.835916
1088309,14.293567,3.9138331,-3.737695,3.2567759,12.7195015
1082297,15.557677,5.090427,-2.5805857,1.8511277,12.005342
1085347,13.913005,3.9345741,-3.9581664,2.7862074,13.137806
1088180,14.931157,3.7954483,-3.6997633,3.1703992,12.640432
1083760,15.292969,5.9544916,-0.1959109,0.19023609,9.766315
1082978,14.248603,4.2552857,-3.5619526,2.66097,13.005599
1084179,14.462287,3.770308,-3.887256,2.749155,12.771731
1083326,14.769519,6.763439,0.87646633,-0.33732668,9.1174555
1088870,14.160646,6.360496,0.82860124,-0.031924956,8.939036
1087146,15.110539,4.98311,1.7408534,-1.4614847,10.99086
1086198,16.235106,6.303932,1.3187155,-0.8275365,9.876444
1085596,14.246269,7.005889,0.84853363,-0.10549418,8.990381
1089099,15.332087,5.6420617,1.4202758,-1.1320043,10.082056
1083501,15.76887,5.531672,-2.636143,2.1698277,11.839707
1089324,15.80765,6.0362144,0.6021591,-0.4084555,11.703875
1081542,15.779527,5.800471,-2.8570352,1.9342357,12.237655
1081167,16.67219,6.4488215,1.6368368,-1.05793,10.088257
1084781,14.401393,3.7890265,-3.7438126,2.9755898,12.559767
1082738,14.080648,5.5454984,0.374286,0.108434126,8.907909
1083205,14.483346,3.8443258,-3.6170743,3.072603,12.4733925
1083365,13.849258,3.7961786,-4.0435405,2.642389,13.269432
1082912,16.106657,5.222189,-2.8349934,1.8332031,12.241725
1085842,14.796424,4.560617,-3.7483382,2.1914499,12.759289
1081000,15.347134,5.0387855,-2.6091678,1.8788595,12.011817
1082922,14.697547,3.8690014,-3.5878553,2.9807785,12.366354
1084751,16.025482,5.1998687,-2.8953173,1.6074675,12.26316
1087931,15.209624,5.274355,1.3500166,-1.2204914,10.364034
1084497,16.174154,4.795012,-3.1005294,2.1275313,11.781928
1082090,15.693499,4.3474064,-3.2900429,2.17068,11.9673195
1088513,15.916698,5.6601644,-2.7976007,2.184553,11.887193
1089026,15.328215,6.200614,1.5634997,-0.9682612,9.818043
1089327,15.62127,5.430027,0.35145876,-0.6136214,10.844312
1085773,14.621484,6.8409905,0.92942005,-0.26820564,9.059293
1085259,14.570618,4.38193,-2.9908674,2.260492,12.392451
1082217,14.987188,5.309576,1.909948,-1.6471163,10.734733
1087221,15.073717,6.377071,-0.13689744,0.37243515,9.420558
1087176,14.448246,3.835543,-3.7123914,3.1628394,12.613295
1084575,14.803428,3.85167,-3.609205,2.9914367,12.386383
1086379,14.880013,6.4605875,0.17991753,0.027271101,10.193148
1088822,15.276325,5.6650896,1.2655784,-1.0570748,10.323597
1081172,15.745758,5.724739,-3.0753038,2.1031723,12.161572
1084010,14.256276,3.8590927,-3.7715836,3.1602879,12.702517
1081852,15.86139,5.4700894,-2.6887655,2.0779822,11.959609
1081347,16.637867,6.4119234,1.5120556,-0.97401947,10.036344
1089797,15.994056,5.754294,-2.9413643,2.1925907,11.995893
1087047,15.813202,5.2739635,-2.9806066,1.7720071,12.149769
1085556,15.927754,5.5383706,-2.6118927,1.9283415,11.883443
1081608,15.311936,6.1008596,0.7022702,-0.756311,10.873313
1085649,15.394489,6.169119,0.33043814,-0.23716588,9.741746
1082047,13.801947,7.246062,1.3921686,-0.056316085,9.483775
1088149,13.95143,6.8349724,1.1515489,-0.16995458,9.842559
1083140,16.326534,5.307006,-2.7879224,2.049703,11.666807
1089296,15.395578,5.0122795,0.89982635,-1.198624,10.428302
1086624,14.877261,5.3504596,-0.03346647,-0.08049387,9.43489
1083715,16.076515,5.249916,-2.429947,1.6411884,12.190766
1088252,15.636627,5.763286,-2.823475,1.8585929,12.326171
1085833,14.360414,5.3452506,0.15278699,0.049392495,9.048288
1089803,15.280408,4.8590894,0.93566453,-1.3722875,10.107483
1087652,15.528173,6.015972,-2.3976655,2.122281,11.499041
1084679,15.254016,4.377232,-3.4385705,1.9528977,12.387242
1085975,14.709473,3.8415568,-3.8746657,2.457719,12.648537
1089071,14.416161,6.8816743,0.9393264,-0.15540797,9.038235
1086811,14.408255,6.995285,0.6651749,0.21857981,9.232381
1085064,15.701183,4.8774323,-3.2936711,2.009767,12.124896
1085946,15.289455,5.8019753,0.5193202,-0.60301256,9.755104
1088871,13.89071,7.175793,1.4014919,-0.13606192,9.417635
1087348,14.936887,6.9152384,0.1082133,0.63362586,9.8209505
1089986,15.757214,5.968723,0.14199919,-0.47322568,10.948113
1083843,15.682511,6.0197964,0.08084706,-0.20723313,10.479067
1085284,15.569985,5.9456825,-2.4330568,2.1360843,11.518786
1087408,14.461968,6.4984055,0.6329062,-0.014455271,9.157818
1086946,15.541332,5.715292,0.95759994,-0.8403591,11.148898
1085922,15.468765,4.0367084,-3.4942577,2.3512979,12.301109
1081086,14.449348,6.8345222,0.71997595,-0.1371736,8.923144
1090187,14.942548,6.483672,0.0142904045,0.2640617,10.1700535
1086890,15.824371,5.642949,0.43970942,-0.45043778,10.945781
1089103,14.308547,4.036013,-3.831468,2.7496548,12.89699
1080856,15.529887,6.132026,0.17026821,-0.19404475,10.81453
1087417,14.587647,5.3486,0.005783033,0.07778644,9.252153
1081841,15.616974,5.5191607,0.06964754,-1.1894797,10.627829
1083590,15.110573,3.940436,-3.3022678,2.5808027,12.293309
1084460,15.809164,4.972896,-2.9022079,1.7706426,11.885178
1088538,15.267263,6.190563,0.84267765,-0.6287847,10.094732
1082044,13.795866,7.2489467,1.3897196,-0.050624155,9.482301
1082749,15.755322,4.9770923,-2.5149968,1.6368754,11.939451
1087165,13.896256,3.8352673,-4.1673646,2.524727,13.216629
1083681,15.975471,4.582815,-3.0777943,2.5602663,12.042364
1084519,13.808648,3.6926472,-3.4393864,2.3105545,13.343233
1081085,15.868644,5.560227,0.7605056,-1.1154342,10.904514
1085898,14.688776,5.010441,-0.19392689,0.06820137,9.380369
1083920,15.770269,4.96312,-2.8826373,2.437683,12.258167
1089718,13.799038,7.259433,1.3544743,-0.015877344,9.490183
1082359,14.576638,3.784322,-3.760204,2.9823859,12.571776
1087503,14.250664,7.013113,0.66567117,0.15760204,9.148341
1089649,15.976337,4.70887,-2.4371622,1.8166306,11.483794
1087497,14.559337,6.880758,0.8164215,0.5386996,9.498249
1081171,16.40337,6.11051,1.1877909,-0.90804815,10.178941
1087868,15.606017,5.8695836,-2.644634,2.088778,12.140775
1085482,14.766753,3.7305071,-3.7515974,2.6110868,12.686309
1087864,15.804455,5.8268123,-2.867763,2.145231,12.030737
1085235,16.227364,5.880081,1.0668536,-0.8734243,9.972697
1084095,14.623237,3.7199316,-3.8730993,2.9352102,12.691611
1081042,15.55554,5.1704407,0.6644704,-1.076992,10.472878
1082181,16.556671,6.3925467,1.4976554,-0.8909108,10.081565
1082265,15.383167,4.047054,-3.5861063,2.6734781,12.358307
1087825,13.667688,3.7502086,-3.5484543,2.422788,13.411503
1082525,15.966691,5.152397,-2.9024768,2.066292,12.085399
1089851,15.669215,5.8987727,-2.6151226,2.1156824,11.999566
1086979,16.031334,5.503732,-2.7804906,1.6933653,12.371786
1083484,15.604181,5.978404,-2.4103248,2.2018647,11.391465
1085826,16.120533,4.9444456,-2.3410935,2.0986924,11.9171
1088347,13.842103,3.9078903,-4.1058435,2.5293586,13.237732
1082021,16.185917,5.594558,0.48861295,-1.0419836,10.969919
1086636,14.959036,3.7731407,-3.7199607,3.0829632,12.664121
1082913,15.526829,4.4121714,-3.7244678,1.8254478,11.840004
1083604,14.925339,3.950513,-3.2111368,1.9622085,12.315595
1082895,13.533092,4.0585165,-3.8829358,2.3855808,13.17426
1087594,16.311821,4.906931,-2.8812134,2.2353194,11.475609
1081284,16.096773,5.7580433,1.1476645,-1.051102,10.471109
1087644,16.026842,5.806152,0.607101,-0.6669979,10.577973
1084595,15.109988,4.1257854,-2.3438246,1.6824766,11.854483
1087757,15.079215,4.204017,-1.8466635,1.1048142,11.9471655
1081944,15.809027,5.679395,0.9081716,-0.9843402,10.712354
1085471,16.026533,5.1903515,-2.8095028,1.6513519,12.263407
1086456,14.041277,7.079701,0.7403856,0.15558273,9.454601
1082539,13.244345,4.482386,-3.5563812,2.13013,13.17241
1089961,16.321474,5.7320075,0.3700813,-0.9664608,10.9747505
1085731,15.302325,6.2069116,-0.13877775,0.35710326,9.874476
1083276,16.079699,4.214375,-3.206085,2.1515162,11.795881
1086226,15.268458,4.368705,-1.9164736,1.1846895,11.874517
1087671,13.906363,3.5960352,-3.4754906,2.5321991,13.422325
1085812,16.287794,5.6524816,0.41354942,-1.0081332,10.932812
1089673,15.019528,5.8267627,1.4905843,-1.08659,10.243035
1082499,15.053371,4.8286424,1.6288893,-1.5863795,10.636212
1087796,15.084873,6.5547113,-0.010174301,0.5311236,9.830056
1083806,15.766627,4.8397875,-1.9292399,1.2449934,11.778853
1086138,14.393695,5.5387626,0.24534512,0.00041081005,9.0910635
1085981,15.492487,5.2911716,-3.140784,1.8470527,12.468343
1088092,15.867286,6.0495214,0.63222325,-0.35775104,11.859751
1081260,15.567834,6.166307,0.50256896,-0.29637918,9.970826
1090040,15.772151,5.83859,-2.3989904,1.8703637,12.067422
1083614,15.008892,4.3342786,-3.15013,2.681159,12.042232
1086348,14.003178,3.6945074,-2.9978654,1.7874655,12.618904
1083819,15.809833,5.203337,-2.6653621,2.2271411,11.442963
1084942,16.0109,5.75484,-2.8535373,2.1846142,12.00187
1087792,15.515691,6.1072445,-2.3440135,2.0738242,11.549224
1084283,14.16973,3.8422236,-3.90762,2.5318115,12.835272
1086214,15.14738,4.5698314,1.3518875,-1.0866867,11.212871
1085545,16.31214,6.0531735,1.0706048,-0.8392955,10.149529
1090166,14.92533,3.7967587,-3.745586,3.1478336,12.696644
1088368,15.043594,6.6441264,0.3799391,0.32376498,9.586096
1085091,15.692154,5.142588,-3.0916312,1.9073904,12.298463
1088510,15.667474,6.2073565,-1.9324788,1.7140191,11.305908
1088732,15.335949,5.3684745,0.45775804,-0.72971725,9.492173
1088666,16.024496,5.4592934,0.6902947,-1.3509086,11.046261
1084381,14.66531,7.131151,0.29226044,0.58238614,9.850036
1083318,15.181693,6.1492777,0.73268265,-0.56292164,10.0900755
1081747,14.590428,4.5304713,-2.9069333,2.341531,12.353379
1083648,14.343066,3.8499808,-3.615703,3.0699728,12.574971
1083338,14.103342,4.2826214,-3.4727364,2.3840382,12.55425
1086621,16.035597,5.2011223,-2.8745766,1.7505872,12.229401
1083431,15.571751,5.898614,-2.5238178,2.1614058,11.586761
1083144,14.999436,5.094032,1.9257283,-1.5613018,10.976391
1084450,16.215248,5.297008,-3.106494,2.1048012,11.985619
1089471,14.948696,5.456483,2.0094233,-1.6564447,10.836003
1084635,14.446268,4.0271425,-3.8495884,2.477823,12.974583
1086200,14.907798,4.0156283,-3.2237797,2.4781775,12.454013
1082362,16.11239,6.2289844,1.3527879,-0.8806642,9.874021
1086731,15.317661,5.305874,0.35623214,-0.65359867,9.537318
1082099,15.793441,5.2907114,1.1353029,-2.0164452,11.275931
1090185,15.088189,5.622719,1.4504569,-1.1457989,10.639018
1083350,14.231747,3.843615,-3.7075424,3.2031984,12.643792
1086023,14.59214,6.8788266,0.84470457,0.6656986,9.616279
1083560,16.129833,5.4680963,-2.8905973,2.1825712,11.898182
1083793,15.103929,3.8362465,-3.714262,2.9066873,12.633267
1085756,14.729858,6.2677026,0.22616965,-0.1585596,9.833931
1082260,15.007156,5.4387527,2.1680276,-1.7395797,10.869061
1082350,15.852809,4.8677454,-3.0123298,2.5531116,12.25559
1081447,13.337563,4.1858215,-3.7685223,2.2916412,13.118706
1083112,16.209175,4.9480457,-2.338105,1.7816441,11.314409
1081400,15.81923,5.2426996,-2.843032,2.4244916,12.175207
1082951,14.823628,4.057677,-1.770881,1.0691366,12.088863
1090065,15.784176,5.8890543,-2.4380252,2.0719485,11.877092
1081402,16.289824,6.2292247,1.2241776,-0.80001116,10.008221
1082839,15.755666,5.489154,0.17727317,-0.71748215,10.395222
1083774,16.357904,5.016769,-2.738991,1.9897302,11.567762
1088265,16.171791,4.9200153,-3.2026646,1.9322661,11.868305
1088127,13.915808,3.9280794,-4.0428166,2.45072,12.973401
1090091,16.751896,6.4799886,1.6802597,-1.0497477,10.017837
1089971,15.855714,5.4579525,1.1092434,-1.1152395,10.387023
1086325,14.240803,6.9982796,0.60021955,0.2271084,9.364348
1081375,15.720865,5.427771,0.42639914,-0.69773936,10.091701
1086509,15.266473,5.342967,0.31417996,-0.5957685,9.414903
1084850,14.684654,7.1187787,0.27585244,0.5842842,9.840876
1086118,15.971104,5.867002,0.826145,-0.6813197,9.914762
1082287,15.989213,5.186282,-2.7729943,1.6301156,12.220545
1088611,15.91361,6.2498775,0.75321007,-0.32387912,12.086541
1086061,14.776426,6.474188,0.3242463,-0.09062304,9.919764
1087829,14.77343,5.1174183,-0.26763636,0.053330388,9.377303
1087329,15.221702,5.5137773,0.20304674,-0.35140434,9.541156
1088317,16.011595,4.643988,-3.2905664,1.9718227,11.854745
1086387,13.991683,3.684441,-3.0219848,1.8020306,12.626382
1086694,15.128895,4.586913,1.2748559,-1.0410552,11.236914
1087271,15.08079,4.084019,-3.1654983,2.5406318,12.149787
1083505,15.780008,5.284989,-2.7843287,2.0961428,11.647652
1089938,16.68436,6.4818306,1.6035899,-0.99891776,10.011831
1083540,14.828096,3.8207462,-3.756981,2.7692592,12.500963
1081037,15.624579,5.938045,0.6166819,-0.861446,10.878863
1084725,15.52956,4.4572034,-3.687877,1.7849314,11.844546
1084485,15.907068,5.124507,-2.9622586,1.8514235,12.306077
1084807,15.8589735,4.537021,-3.3696642,2.1403253,11.978815
1089651,14.331225,6.5592337,0.92153764,-0.16087922,8.961806
1084413,14.710817,4.144023,-3.3105614,2.742239,12.205819
1088660,15.998961,5.4676933,0.7278539,-1.3334345,11.011093
1087682,13.742523,3.595897,-3.4768803,2.4648595,13.430506
1083585,15.796685,4.3278923,-3.1529021,2.5700378,11.909953
1082230,14.097683,4.253883,-3.4525316,2.3948946,12.531275
1089214,15.292691,4.893415,0.937854,-1.33697,10.12271
1085029,15.555779,4.538106,-3.288948,1.9144036,11.950096
1088880,15.338858,5.417512,1.1513578,-1.2315996,10.502721
1082731,15.299751,6.147628,0.44741124,-0.495462,10.722988
1087429,11.029372,6.740922,1.8797086,1.1613714,9.529842
1086417,14.49262,6.346359,0.5652689,-0.13057104,9.230713
1090088,15.002339,5.5383406,1.59275,-1.4610654,10.746929
1089109,15.241554,6.145266,0.93753386,-0.53291744,10.042187
1083618,14.0154705,3.8337228,-3.8226733,2.775095,13.056093
1089968,15.088736,6.542575,0.06348065,0.47319967,9.850306
1084916,15.306165,3.9258459,-3.4480286,2.7447286,12.325961
1082332,15.247389,4.5830245,-3.4561648,2.1008139,12.350151
1086840,14.569255,6.823645,0.7634915,-0.084317625,9.090032
1081455,15.351701,4.3881063,-3.6014261,1.9342324,12.420155
1085376,14.201777,3.7371802,-3.9769113,2.6138759,12.790278
1086695,14.887684,4.013673,-2.091232,1.3469563,12.041775
1083706,16.30952,5.1156783,-2.9044108,2.0319352,11.808287
1086613,15.263152,6.22118,0.36673573,-0.10198613,10.224877
1088760,15.740001,5.44629,0.53440243,-0.7673505,10.080973
1086054,14.735455,5.2605004,0.034618784,-0.083847746,9.494819
1082247,13.9744425,4.0713396,-4.0083504,2.2919376,13.030201
1087453,14.473392,6.8505692,0.71735996,-0.08754988,9.006255
1088436,15.518853,4.6217065,-3.0701892,2.0438504,12.173358
1087393,14.625177,6.769377,0.64665556,-0.013040517,9.122168
1090026,16.570568,6.3015966,1.5116199,-1.0260258,10.006042
1085748,13.9181185,7.1466136,1.3977916,-0.16550256,9.380762
1081771,16.105738,5.2359066,-2.4171631,1.5410136,12.146218
1083714,16.05175,5.175881,-2.5705671,2.1543107,11.529991
1080954,14.464068,4.443378,-3.049692,2.3001833,12.423122
1085143,14.03171,3.8678906,-4.1174145,2.4515474,12.99114
1082611,15.398228,5.2556977,0.2470922,-0.5768134,9.770625
1081538,14.274441,7.0147166,0.9669697,-0.055778563,9.200334
1088033,15.815634,5.4556284,0.53473485,-0.6982982,10.74752
1085368,15.112693,6.286597,0.25096104,0.218595,9.59623
1088549,15.037913,5.2281547,2.1293154,-1.7361023,10.906764
1090144,15.572558,4.5497704,-3.5175953,1.6160014,11.764817
1081471,14.342369,5.1305676,-3.0879667,1.9058787,12.736518
1083957,16.304127,5.073137,-2.4513044,1.8896457,11.333299
1087127,14.609635,6.8472733,0.74969465,-0.12967893,9.033664
1086103,14.811701,5.063904,-0.13035037,-0.019269612,9.450634
1084825,15.02245,4.0465064,-3.3509755,2.4462392,12.024461
1085699,14.238105,7.1141295,0.73566,0.18785167,9.155547
1084362,15.517006,6.167799,-0.0035813653,0.21759853,10.088795
1084606,14.376052,3.779293,-3.8371768,2.503591,13.0396185
1088920,16.019585,4.988807,-2.6797638,1.8318661,12.356877
1082306,14.338735,5.151186,-2.6860058,1.7595779,12.545826
1085272,15.1911745,4.1267705,-3.1821783,2.5146816,12.039507
1081372,16.756046,6.544796,1.727762,-1.0615518,9.982761
1081614,15.441107,5.9547653,0.14316146,-0.08575758,9.713675
1085641,16.054789,5.232004,-3.1005445,1.8869476,12.199689
1084482,14.053307,3.657061,-3.566088,2.3179412,13.401904
1088859,13.803931,4.139987,-3.8362315,2.3557572,13.164072
1083277,15.670043,5.2453957,-2.2004445,1.5776712,11.926969
1081359,16.549944,6.3635225,1.5904294,-1.082508,10.140495
1082714,14.311041,3.9341414,-3.1135383,2.190917,12.769617
1082036,16.528198,6.0370455,1.0330862,-0.88806456,10.435742
1085240,15.803506,5.568507,-2.9025357,1.806318,12.401212
1084090,13.832078,3.8421366,-4.0018144,2.5744565,13.011281
1085087,14.45177,6.8738694,0.90962654,-0.10975033,9.061903
1089251,15.202906,5.086404,1.3014201,-1.5359087,10.2734995
1085960,14.689027,5.032608,-0.12333929,0.035216972,9.424532
1089545,14.8432455,5.362521,1.6271106,-1.5163231,10.2805805
1089031,14.869952,6.3308573,1.2612168,-0.36822405,9.976668
1082206,15.344192,4.0717187,-3.339358,2.7795238,12.23372
1081295,13.911084,4.0010376,-3.9220593,2.5904398,12.916865
1084895,15.929786,5.733328,-2.8774934,2.1519642,11.94799
1089624,14.50617,6.7931824,0.7781656,-0.16861187,9.057251
1084794,15.647928,4.3600745,-3.36271,2.7382581,12.239905
1081418,14.619056,3.894187,-3.7454467,3.2378826,12.730596
1086354,14.08737,5.5033994,0.33790362,0.08274434,8.844815
1084375,14.439021,3.743496,-3.8582563,2.963458,12.855472
1087466,11.024479,6.7409625,1.8864596,1.1640984,9.527417
1081133,15.756812,5.7524543,0.76376164,-1.1488154,10.879828
1085237,16.247198,4.955197,-3.1590362,2.1106362,11.890304
1090134,16.588375,6.419987,1.6554257,-1.0767558,10.056635
1086513,15.23556,6.219385,0.09074116,0.12926644,9.513032
1084998,15.003548,4.415772,-3.6656792,1.9773,12.550486
1084298,15.147681,3.9200182,-3.504337,3.023719,12.3325205
1088007,14.655062,4.0477285,-3.8071527,2.865489,12.851018
1084003,14.5891,3.797745,-3.9702785,2.8014824,12.747716
1088125,14.266252,3.904538,-3.7604322,3.2458482,12.83056
1082272,15.093406,4.933093,-2.7111583,1.948968,12.129426
1087156,13.896296,4.9296007,-3.347938,1.9419137,13.015402
1084964,14.2594595,7.126944,0.63993466,0.2673771,9.214395
1086135,13.863009,7.139719,1.4172227,-0.13675085,9.502691
1089671,16.038206,5.757395,-2.6874154,2.1577868,11.890725
1087336,14.919698,6.3939223,0.14260374,-0.010870896,10.098901
1084242,15.921051,4.912237,-2.941964,2.4867625,12.139941
1088138,14.996346,5.1098433,1.916642,-1.5399145,11.002621
1081115,15.841492,6.355518,0.41261178,-0.35678384,10.488699
1081518,16.145668,5.0332203,-2.8796036,2.3336837,11.784697
1086155,15.261638,5.4212117,0.25930393,-0.4719271,9.498031
1085431,15.304808,5.8827925,-0.0067754304,-0.05019751,10.26903
1088787,15.480518,5.1037073,0.77506167,-1.1457267,10.40534
1086422,15.239367,4.370214,-1.8449924,1.1595883,11.833201
1087786,15.450346,6.22133,-2.31712,2.02831,11.632171
1086020,16.359354,4.901877,-2.763213,2.013052,11.688843
1083908,16.172283,4.9678607,-2.9014008,2.2892468,11.440988
1087099,15.18932,4.111001,-3.0061476,2.4804394,12.03364
1082376,15.927301,5.9677024,0.3024624,-0.4403959,10.608878
1084796,15.100901,3.9203742,-3.7697823,2.5962164,12.470076
1086558,15.5155115,6.3994865,-1.7702429,1.6946608,11.072464
1081223,15.83351,5.8609285,-2.3892782,1.9860764,11.809886
1086789,14.01616,3.685259,-2.9456887,1.765752,12.601229
1088884,15.195119,5.8255377,0.6249895,-0.886387,11.1281595
1082317,16.22549,5.488317,-2.2872064,1.8124111,11.613186
1089889,13.229019,4.4605927,-3.607948,2.326701,13.064258
1086957,14.055745,4.012454,-4.0371556,2.6199548,13.149874
1081793,14.773316,5.770802,1.9230459,-1.3963479,10.593611
1083467,15.997445,4.8783565,-3.0748594,2.0699956,11.875434
1082555,16.610931,6.400199,1.5239605,-0.98961526,10.014757
1080834,15.570605,5.0094233,1.0221902,-0.90445817,10.686383
1084890,15.522998,4.435431,-3.7469194,1.768852,11.790443
1083941,14.484758,5.29237,0.033335995,0.09042572,9.180264
1081853,15.793086,5.4288473,0.5985735,-0.8527485,10.054116
1081926,15.624608,5.516694,0.09156809,-1.1887677,10.644507
1083378,14.594799,3.8911355,-3.5748463,2.8756049,12.423753
1082724,16.024235,5.254733,-2.468291,2.2212832,11.405726
1084520,14.0313635,7.0973783,1.2604419,-0.13317984,9.272504
1086308,14.399009,3.7277677,-3.8111694,2.899145,12.65054
1087157,14.751788,5.0206757,-0.20070939,0.07529691,9.448218
1081368,16.651432,6.434208,1.5424834,-0.9770639,10.02641
1087940,15.688062,5.8612747,0.38694173,-0.6436627,10.847761
1082465,15.559714,5.7560005,0.5732088,-0.57436687,11.360916
1086271,14.933126,4.0297046,-2.1905422,1.4457365,11.989492
1084277,14.123248,4.0122647,-3.2964792,2.7802162,13.284981
1088300,14.996688,5.201193,2.102061,-1.7661542,10.893523
1086435,15.36872,4.4342895,-2.4879365,1.6516196,12.17196
1081672,14.406968,4.8409925,-3.188875,1.9876828,12.717844
1088337,14.277893,3.8168135,-3.725188,3.1787665,12.681142
1084733,15.883839,4.933532,-3.200221,2.1874754,12.097764
1087080,15.376361,5.38169,0.18490162,-0.23911615,9.755713
1087934,13.375265,4.141885,-3.7823782,2.3065085,13.143661
1089458,16.664183,6.4624624,1.5819334,-0.9867979,10.013197
1085117,15.100848,4.3917184,-3.5088978,2.1438224,12.509268
1087173,15.72132,5.099057,-2.5885007,1.8286675,11.837141
1083204,16.181463,4.27623,-3.0989528,2.105102,11.698989
1089739,15.419523,5.271104,0.49013555,-0.75474936,9.848846
1089027,16.07108,5.782885,1.0448312,-0.8841058,10.233375
1088219,15.648673,5.559098,0.75784504,-1.205553,10.776675
1085191,14.53295,4.3911343,-3.8267736,2.17986,12.831819
1089342,15.522942,5.979492,-0.24370044,0.05598791,10.581201
1089900,16.585985,6.3949933,1.5459763,-1.0029037,10.075183
1083402,16.04326,5.5175567,-2.9487267,2.2180195,11.826408
1085454,15.822152,4.623543,-2.466377,1.8229367,11.586306
1084815,15.007387,4.079231,-3.2544,2.6109998,12.063538
1081603,16.004452,5.3029156,-2.2017558,1.3425865,11.6256275
1082736,13.940758,3.9316378,-3.918883,2.2185025,13.109475
1088113,15.529745,5.858358,-2.3182414,1.9761658,11.692851
1080923,13.522153,4.383148,-3.6505744,2.32289,13.014858
1086749,14.110236,5.51167,0.3242764,0.079507224,8.867208
1083559,16.042664,5.0906515,-2.9611056,1.7920992,12.090388
1083134,16.067177,5.08855,-2.810375,2.2827697,11.551633
1086707,14.72982,4.1122026,-1.8480105,1.0723685,12.214743
1088064,15.830347,6.0537667,0.5381535,-0.36106732,11.668737
1086231,14.990688,4.1030064,-2.18388,1.4442725,11.8604555
1082327,15.3255625,6.1731253,0.29035753,-0.2160606,9.70003
1081751,15.560885,4.74286,-2.0689201,1.3530877,11.804593
1085865,15.565,5.4874096,1.2215478,-0.9453072,10.789111
1083294,15.730393,5.793943,0.15515743,-0.36578363,10.390635
1086309,14.628685,6.7872267,0.85773546,-0.2516907,8.982693
1085003,15.00568,4.0548224,-2.0969093,1.3588836,11.978622
1084709,14.19733,3.8863811,-3.6850092,3.1745107,12.690445
1086179,14.918971,5.252118,0.038708866,-0.13143352,9.702627
1088237,15.007041,5.4389863,2.171418,-1.6973612,10.805465
1082229,15.944447,5.4510784,0.7404694,-1.2121046,10.929269
1089485,14.501817,6.8892393,0.9335601,-0.20339313,9.085141
1086091,14.746885,6.8284674,0.54728794,-0.07384545,9.271909
1087574,16.09904,6.39212,1.5230498,-0.9382917,9.9202795
1086421,15.198444,6.621701,0.13374034,0.40103948,10.026217
1083155,15.337547,4.6892815,-3.5114632,2.0740561,12.400434
1083611,16.224463,4.969543,-2.8355315,2.265126,11.413921
1084252,14.990211,6.571222,0.23247084,0.3896548,9.564688
1086739,16.395206,6.255747,1.3405942,-0.8681569,9.929914
1089576,14.874514,5.326677,1.8353639,-1.6041205,11.0037365
1081581,13.826607,4.778861,-3.4443736,2.0855281,13.04455
1084315,14.896368,7.021038,0.16651146,0.6067775,9.88024
1087037,15.074906,6.3522725,-0.11557821,0.35424545,9.398675
1088598,15.041799,5.5704374,2.2500362,-1.7103376,10.7435465
1083377,15.682504,5.292042,-2.6674266,2.174068,11.867808
1084774,16.125202,5.431021,-3.0084953,2.1359138,12.016135
1081750,15.624708,5.894031,0.8819483,-0.52017844,11.492583
1081954,16.19164,6.192003,0.65791494,-1.0309488,11.049689
1081575,13.819799,7.2305255,1.3714288,-0.048163846,9.501326
1086465,14.637324,3.706236,-3.7421193,2.7204607,12.430288
1082526,16.001396,5.8564186,0.4784118,-0.45292214,10.621068
