id,topic,positive_score,neutral_score,negative_score
1422369,0,0.7709763,0.21238177,0.016641943
1413736,0,0.98161924,0.014676881,0.0037038804
1445948,0,0.025250657,0.26340243,0.71134686
1439692,0,0.23186466,0.740266,0.027869303
1425790,0,0.10105827,0.32291037,0.57603145
1413913,0,0.22247888,0.7327732,0.044747885
1446630,0,0.040583923,0.5551228,0.4042933
1416673,3,0.045935478,0.9341335,0.019930983
1430596,0,0.95889586,0.03747519,0.0036289317
1441339,0,0.60296065,0.3448474,0.052191935
1434186,1,0.15431258,0.8335712,0.01211617
1448625,0,0.9633397,0.03201315,0.004647197
1427231,0,0.48243874,0.5128825,0.004678821
1439992,0,0.008417053,0.1240481,0.86753494
1430968,0,0.91261584,0.08548252,0.0019016746
1423685,0,0.075527065,0.90683967,0.017633224
1426278,0,0.27058002,0.7266399,0.0027800668
1439125,1,0.051209882,0.9122176,0.03657248
1442058,0,0.8459938,0.15035255,0.0036536613
1427553,0,0.007155924,0.0970132,0.89583087
1414787,0,0.037982386,0.926322,0.03569563
1451061,0,0.9189276,0.07921876,0.0018536107
1425927,0,0.33265585,0.64825475,0.019089442
1442468,0,0.69688356,0.29520828,0.007908202
1448688,-1,0.029036399,0.48840308,0.48256055
1425049,0,0.74954456,0.23836733,0.012088138
1450871,0,0.01473976,0.09656599,0.8886942
1447593,0,0.0061819507,0.19553927,0.79827887
1412806,0,0.928122,0.062220078,0.009657888
1436799,0,0.050601028,0.3234653,0.6259337
1424306,0,0.029665487,0.47412887,0.49620563
1449921,0,0.17048141,0.79085124,0.03866738
1427443,0,0.020366339,0.47798365,0.50165
1450148,0,0.50708395,0.43016508,0.06275089
1436473,0,0.0066672415,0.14103155,0.8523012
1441039,0,0.982748,0.013306651,0.0039453795
1421903,0,0.06261185,0.92436606,0.013022019
1413893,0,0.034891393,0.32093957,0.64416903
1448231,0,0.64770633,0.2963995,0.05589418
1444855,-1,0.13712369,0.8259035,0.03697287
1423729,0,0.08357562,0.897254,0.019170437
1413898,0,0.8521538,0.14277759,0.0050685634
1450861,0,0.07504307,0.9176537,0.0073033175
1447159,0,0.032812923,0.9502688,0.016918253
1420425,0,0.091910034,0.898532,0.009558061
1421295,0,0.06551076,0.6365858,0.2979035
1424091,0,0.6913738,0.30560035,0.0030258344
1425456,0,0.030808063,0.8032079,0.16598408
1444765,-1,0.13712366,0.82590353,0.036972873
1417586,0,0.046143822,0.76665676,0.18719937
1428433,0,0.97677475,0.020966254,0.002259032
1440704,-1,0.03136683,0.87312585,0.09550728
1435649,1,0.12034954,0.87273204,0.006918418
1450230,0,0.980792,0.017154217,0.0020538045
1432487,0,0.4715199,0.51207,0.016410118
1435924,1,0.8716715,0.121943295,0.006385256
1427567,0,0.083768435,0.90788996,0.00834164
1448868,0,0.7029112,0.23915865,0.057930224
1433651,0,0.95633805,0.03588741,0.0077745463
1438921,1,0.043439783,0.94770974,0.008850491
1431036,0,0.08606369,0.40198666,0.51194966
1413158,3,0.05382866,0.92490846,0.021262914
1438842,0,0.13551208,0.48099563,0.3834923
1426605,0,0.48153374,0.51388067,0.00458555
1440405,0,0.10465734,0.4024997,0.49284294
1426136,0,0.74955785,0.23272458,0.017717544
1436268,0,0.8642829,0.12377895,0.011938106
1423903,0,0.99048495,0.0076109655,0.0019040527
1437247,0,0.0072058006,0.120821476,0.8719727
1423032,0,0.03718657,0.89943546,0.06337805
1424797,0,0.041966207,0.8146539,0.1433799
1440748,0,0.39324117,0.26318812,0.3435707
1420997,0,0.05683764,0.52148783,0.42167458
1416228,0,0.11505359,0.68149245,0.20345396
1436139,0,0.9849939,0.012884894,0.0021211938
1448672,0,0.011981911,0.2323781,0.75564
1414413,3,0.052737642,0.924868,0.022394337
1424313,0,0.18297741,0.64096016,0.17606238
1441504,0,0.6337046,0.32594156,0.04035383
1423790,0,0.14420219,0.53175485,0.32404292
1424064,0,0.6862807,0.30897382,0.004745409
1418307,0,0.07156611,0.91764313,0.010790768
1425151,0,0.091523804,0.89904606,0.009430083
1434122,1,0.15431258,0.8335712,0.01211617
1436024,1,0.956083,0.041366626,0.002550448
1449609,0,0.35513255,0.61701477,0.027852755
1449360,0,0.98454106,0.013091794,0.002367143
1435603,1,0.16310577,0.8242958,0.012598357
1437054,0,0.7621313,0.21042967,0.027439052
1426665,0,0.10960087,0.8770071,0.013392026
1442424,-1,0.029036406,0.4884032,0.48256034
1447245,0,0.86311847,0.121666655,0.015214836
1413302,0,0.42398426,0.5717367,0.004278975
1441521,0,0.912635,0.08313823,0.0042267134
1422516,0,0.12051015,0.40518257,0.4743072
1447399,0,0.02204914,0.4591037,0.51884717
1413976,0,0.012417547,0.2956105,0.69197196
1436284,1,0.50746137,0.4796508,0.012887915
1451015,1,0.36807483,0.6239151,0.008010028
1431076,0,0.06415514,0.9305991,0.0052457843
1433635,0,0.95852816,0.036544904,0.0049269474
1424816,0,0.039655734,0.59348094,0.3668634
1435943,1,0.34023827,0.6317522,0.028009472
1411559,0,0.59165037,0.40319508,0.0051545957
1435586,1,0.9301748,0.065925755,0.003899343
1440465,0,0.82664317,0.17111649,0.002240374
1440906,0,0.009623274,0.16491938,0.82545745
1439666,0,0.7915499,0.20033374,0.008116342
1414018,3,0.04985499,0.92729557,0.022849401
1432867,0,0.79412985,0.20100118,0.004868949
1439653,0,0.05014339,0.44763,0.5022266
1439180,0,0.09631617,0.81452453,0.08915927
1434176,1,0.15431258,0.8335712,0.01211617
1424118,0,0.11804345,0.80539834,0.07655823
1424922,0,0.47727484,0.48177636,0.04094876
1435587,0,0.22529803,0.76655084,0.008151064
1444074,-1,0.028964726,0.49514157,0.47589377
1439913,1,0.81054693,0.183081,0.0063720625
1424319,0,0.45960042,0.52104723,0.01935233
1413452,0,0.061495643,0.23822726,0.70027715
1421803,0,0.90566385,0.08863114,0.005705085
1438520,1,0.14580117,0.7950132,0.059185646
1426008,0,0.056346994,0.3780089,0.565644
1436640,0,0.0109568145,0.1261928,0.86285037
1437597,1,0.09770462,0.84734845,0.054946963
1442465,2,0.033625178,0.6629197,0.3034551
1441192,0,0.98578507,0.012437046,0.0017778319
1417294,0,0.01248651,0.20675325,0.7807602
1423575,0,0.5679099,0.42686155,0.005228608
1416536,0,0.2624395,0.6788254,0.058735117
1426837,0,0.89005566,0.10682054,0.0031237812
1438042,0,0.09533061,0.29920238,0.605467
1426568,0,0.1614691,0.8336442,0.004886719
1422716,0,0.16595791,0.8061812,0.027860876
1414516,0,0.46080595,0.5310112,0.00818286
1417703,0,0.010210628,0.13220069,0.8575887
1435915,0,0.9051345,0.08823158,0.0066339853
1439077,0,0.98841375,0.009598223,0.001988065
1437150,0,0.04898573,0.8356466,0.11536769
1441589,0,0.15941672,0.76895684,0.07162639
1440283,0,0.4336538,0.41135538,0.15499082
1450856,0,0.035655595,0.6757287,0.28861576
1447563,0,0.94003236,0.056365024,0.003602658
1427546,0,0.14304782,0.84412026,0.012831929
1435478,0,0.9574868,0.030028624,0.012484587
1435407,0,0.05028995,0.87564343,0.074066564
1424190,0,0.17112899,0.8031958,0.02567524
1429291,0,0.028224139,0.6657446,0.30603126
1433421,0,0.8831817,0.11129225,0.0055260872
1416675,0,0.010109886,0.12787195,0.86201817
1423642,0,0.113510035,0.83361,0.05287997
1447703,0,0.28898522,0.7012783,0.009736387
1424764,0,0.03453371,0.86373293,0.101733305
1426432,0,0.112838626,0.84639627,0.040765163
1420310,0,0.7190125,0.26996756,0.011019917
1422390,0,0.15454271,0.80069435,0.044762865
1440041,0,0.75214267,0.24416237,0.0036949713
1442864,0,0.04692483,0.6411329,0.31194225
1433001,1,0.027161844,0.94656473,0.026273398
1436158,1,0.19820438,0.772413,0.02938259
1429989,0,0.864898,0.13214195,0.0029599953
1421921,0,0.15473585,0.83951336,0.005750762
1424899,0,0.055498406,0.83418447,0.11031721
1444865,-1,0.13712364,0.82590353,0.036972824
1435347,0,0.024886956,0.42777166,0.54734135
1419477,0,0.03032806,0.24762969,0.72204226
1448917,0,0.07215357,0.90364695,0.024199495
1438455,0,0.98248833,0.014782635,0.0027291027
1423632,0,0.099400684,0.87795764,0.022641659
1450565,0,0.34014168,0.65366244,0.0061959284
1438254,1,0.057287034,0.916094,0.02661893
1424141,0,0.19703335,0.7196884,0.08327824
1426657,0,0.19028549,0.74690354,0.062811
1430391,1,0.11701707,0.8704812,0.01250168
1424947,0,0.8559768,0.13998419,0.0040390044
1439139,0,0.8365164,0.1607221,0.0027615165
1444870,-1,0.13712366,0.82590353,0.036972873
1425917,0,0.41562554,0.57658917,0.0077853035
1435237,1,0.44196346,0.5209725,0.037064057
1433586,0,0.9472824,0.047544792,0.0051728026
1437431,0,0.7728445,0.22327986,0.003875671
1444745,0,0.18797979,0.5148374,0.29718286
1433007,1,0.027161872,0.94656473,0.02627343
1435691,0,0.012419886,0.27412483,0.7134552
1421132,0,0.018459618,0.4412791,0.5402612
1416314,0,0.016402477,0.5164378,0.4671597
1414915,0,0.010201131,0.14963035,0.8401684
1435743,0,0.89073944,0.10053922,0.008721316
1436352,0,0.07477515,0.9025551,0.022669764
1430230,0,0.0942765,0.6369988,0.26872477
1432807,0,0.7850985,0.20489793,0.010003539
1435847,0,0.9811048,0.01579232,0.0031028886
1440183,0,0.97323585,0.024058683,0.0027053966
1425515,0,0.21159692,0.78118825,0.007214881
1442168,1,0.26529092,0.7083443,0.026364798
1427161,0,0.16277814,0.8317065,0.0055153584
1436117,1,0.873953,0.120184764,0.0058622127
1416698,3,0.044228576,0.93486375,0.020907635
1433012,1,0.027161872,0.94656473,0.02627343
1422433,0,0.058672316,0.9325726,0.008755095
1439408,0,0.5729961,0.4233167,0.0036872516
1437815,0,0.041567236,0.6498613,0.3085715
1423324,0,0.62361866,0.36018592,0.016195372
1451127,0,0.37783566,0.6156649,0.006499363
1414875,0,0.9619547,0.03218733,0.0058579138
1443472,0,0.11035865,0.8667891,0.022852186
1436068,0,0.19282939,0.80083627,0.006334302
1441211,0,0.80244154,0.19213325,0.005425191
1448067,0,0.3294327,0.6610298,0.009537547
1426270,0,0.039978333,0.94678897,0.013232705
1426425,0,0.6342618,0.3616813,0.0040569566
1423463,0,0.9799185,0.017975515,0.0021059883
1416629,0,0.0156126935,0.18496796,0.7994193
1430721,1,0.11530357,0.86334234,0.021354115
1448981,-1,0.08282829,0.8573183,0.059853453
1437365,1,0.42414826,0.567169,0.008682698
1417559,0,0.0058912667,0.09940066,0.8947081
1416705,3,0.045935478,0.9341335,0.019930977
1420334,0,0.789285,0.20305634,0.0076586334
1433009,1,0.027161852,0.94656473,0.026273362
1450006,0,0.042213365,0.5268115,0.43097517
1438189,1,0.37972337,0.6126434,0.0076331752
1444536,0,0.03305982,0.42835513,0.538585
1441559,0,0.012877493,0.27376464,0.7133578
1442852,0,0.17290989,0.74694896,0.08014112
1434259,0,0.9169841,0.07471018,0.008305762
1420669,0,0.07425424,0.90843356,0.017312238
1444489,0,0.20311835,0.6532317,0.14364994
1432305,1,0.5834695,0.41192096,0.004609542
1413954,0,0.044938028,0.4139448,0.54111713
1426022,0,0.05048809,0.4389469,0.510565
1436633,0,0.9738047,0.021981906,0.004213326
1424429,0,0.020099854,0.32235074,0.6575493
1435176,0,0.9740732,0.02359684,0.002330013
1433953,1,0.027161872,0.94656473,0.02627343
1446821,0,0.6722705,0.20471981,0.12300969
1426404,0,0.23528515,0.7570254,0.0076894867
1422548,0,0.90854263,0.068707526,0.022749787
1424812,0,0.08446191,0.8353319,0.0802062
1416938,0,0.049021013,0.6488496,0.30212936
1432289,0,0.032943375,0.836617,0.13043965
1441518,0,0.047189638,0.4864598,0.46635053
1417307,0,0.16810124,0.80766165,0.024237126
1432981,0,0.6564317,0.3404961,0.003072238
1422055,1,0.543584,0.4512763,0.0051396536
1413940,0,0.024918733,0.43132588,0.54375535
1420740,0,0.96328914,0.035310633,0.0014001663
1426891,0,0.7689146,0.22871009,0.0023753121
1440363,0,0.98330796,0.014310034,0.0023819846
1422283,0,0.020856535,0.41089192,0.56825155
1432053,1,0.30811036,0.6447246,0.04716498
1440073,2,0.061873697,0.9283485,0.009777869
1423412,0,0.6216012,0.3658,0.01259878
1435827,1,0.1466306,0.83816254,0.015206848
1436791,0,0.045176197,0.45063078,0.504193
1425942,0,0.8690503,0.12163153,0.009318131
1436738,0,0.9087024,0.088586956,0.0027106095
1446980,0,0.58635604,0.39174592,0.021897998
1421931,0,0.12892815,0.853274,0.017797833
1434141,1,0.15431258,0.8335712,0.01211617
1418685,0,0.29316312,0.7026255,0.004211439
1434294,0,0.980449,0.017758971,0.0017920381
1418982,0,0.060789935,0.8997233,0.039486755
1427450,0,0.019713322,0.6526905,0.32759616
1441478,0,0.97185385,0.022350563,0.005795563
1439560,0,0.97333634,0.023554606,0.0031090314
1436892,0,0.62205225,0.3651836,0.012764163
1441096,0,0.98012644,0.017769152,0.0021044284
1436585,0,0.6733723,0.30262768,0.023999967
1425325,0,0.2639891,0.72594595,0.01006499
1436976,0,0.9788457,0.019405905,0.0017483634
1420304,0,0.022784695,0.8264408,0.15077451
1434189,1,0.15431258,0.8335712,0.01211617
1437221,1,0.16990781,0.8146877,0.015404548
1413395,0,0.044761576,0.8933005,0.061937954
1428804,0,0.9148447,0.07841972,0.00673561
1419432,2,0.041178737,0.40017658,0.55864465
1433468,0,0.014306936,0.20094162,0.7847514
1437148,1,0.15021956,0.83574206,0.014038368
1431467,0,0.6712694,0.3262207,0.002509924
1444766,-1,0.13712361,0.82590353,0.036972824
1441720,0,0.8811406,0.11535327,0.0035062055
1412888,0,0.068287805,0.9222854,0.009426829
1411496,0,0.022952186,0.29308257,0.6839653
1421013,0,0.100433104,0.82432985,0.075237036
1436760,1,0.9491587,0.048493218,0.0023480065
1421430,0,0.040171918,0.20098649,0.7588416
1445356,0,0.05111704,0.5963574,0.35252565
1436051,0,0.083810985,0.72504014,0.19114889
1412955,-1,0.012151267,0.2787511,0.7090977
1439969,0,0.97634476,0.021196729,0.0024584308
1414861,3,0.053576,0.92681426,0.019609729
1416340,0,0.087211736,0.90317667,0.00961168
1447613,0,0.16855893,0.7830038,0.048437253
1447416,0,0.051906344,0.62378544,0.32430822
1436998,0,0.06454864,0.9182679,0.017183391
1450165,0,0.010740156,0.38494164,0.6043182
1440425,0,0.93762064,0.05952404,0.0028552576
1419612,3,0.049855053,0.9272955,0.022849388
1423644,0,0.034669396,0.88058335,0.08474731
1438773,0,0.04713402,0.6613848,0.2914811
1426208,0,0.22687384,0.76843005,0.0046960907
1433661,0,0.18250635,0.8099123,0.0075813406
1439579,0,0.6669958,0.32187098,0.01113319
1411766,0,0.9850345,0.011635079,0.0033304272
1419978,0,0.098868,0.86792266,0.03320934
1430727,0,0.013549607,0.14532015,0.8411302
1449848,0,0.9426554,0.041419797,0.015924886
1438493,0,0.9833429,0.013882058,0.0027750295
1436429,0,0.07920088,0.8887679,0.03203125
1434391,1,0.042006247,0.35945004,0.59854364
1450161,0,0.19392106,0.7998275,0.0062514096
1437576,1,0.059097625,0.8865153,0.05438702
1436150,0,0.97186524,0.02585687,0.0022778884
1436184,2,0.03353311,0.616447,0.35002
1437342,0,0.02247727,0.18392973,0.793593
1444871,-1,0.13712366,0.82590353,0.036972873
1435641,0,0.28215972,0.66142046,0.05641987
1436861,0,0.5650091,0.41444138,0.020549526
1447263,0,0.9146908,0.08265062,0.0026585984
1440724,0,0.6664547,0.3295443,0.004001003
1441001,0,0.18869115,0.7799249,0.0313839
1423405,0,0.4117079,0.57972014,0.00857192
1442817,-1,0.023115499,0.8051895,0.17169511
1441361,0,0.8171984,0.173679,0.009122594
1433196,0,0.14614102,0.84167933,0.012179651
1426507,0,0.36170867,0.62963015,0.008661193
1450825,0,0.029145049,0.49480167,0.47605327
1439792,1,0.35647494,0.61299145,0.030533561
1450741,0,0.5249649,0.47045594,0.0045791552
1444706,0,0.010109875,0.12787189,0.8620182
1438356,0,0.40681347,0.55177957,0.04140694
1426574,0,0.2954563,0.69983786,0.0047059054
1435491,1,0.07872085,0.9064435,0.014835639
1440686,0,0.011480181,0.2000167,0.78850305
1424948,1,0.92691994,0.07153282,0.0015472713
1426546,0,0.59687155,0.3987219,0.0044065313
1437674,1,0.05965996,0.92612654,0.014213491
1425402,0,0.07588711,0.7385439,0.18556897
1423123,0,0.13520339,0.85996276,0.004833882
1444859,-1,0.13712366,0.82590353,0.036972873
1437727,0,0.010329807,0.11568012,0.8739901
1418018,0,0.08065364,0.91425085,0.005095477
1450692,0,0.26316786,0.582742,0.15409017
1421163,0,0.070683636,0.6789863,0.25033003
1438807,0,0.80216026,0.19485387,0.0029858502
1441662,0,0.15587066,0.41597313,0.42815623
1425968,0,0.04108827,0.6150904,0.34382132
1444751,0,0.049036812,0.9068948,0.044068474
1419433,2,0.03353311,0.616447,0.35002
1450166,0,0.27436543,0.7150871,0.010547579
1436547,0,0.12945978,0.8614824,0.00905789
1424594,0,0.035933733,0.56042016,0.4036462
1442812,-1,0.06134004,0.78392696,0.15473299
1427124,0,0.8960145,0.098016985,0.0059685353
1411797,0,0.9120981,0.07283483,0.015067088
1441165,0,0.5261084,0.45589635,0.017995285
1434806,1,0.15147486,0.83582294,0.012702205
1417262,0,0.007229482,0.20839964,0.7843709
1437350,0,0.8045927,0.18902117,0.006386114
1417742,0,0.38704988,0.5917654,0.021184709
1424986,0,0.14267686,0.73973984,0.11758325
1451027,0,0.06846998,0.8325718,0.09895817
1424919,0,0.88793427,0.10413281,0.007932898
1421030,0,0.85685617,0.14105079,0.0020931263
1444071,3,0.048784506,0.9288342,0.022381343
1423541,0,0.50637984,0.48318872,0.010431469
1433357,0,0.1049765,0.70034516,0.1946783
1411524,0,0.0460603,0.9421673,0.011772397
1444703,0,0.08364781,0.36388245,0.55246973
1420818,0,0.17683437,0.80851054,0.014655096
1441973,0,0.28847125,0.7046906,0.0068381703
1427237,1,0.06967465,0.7421227,0.18820257
1426634,0,0.2936096,0.67935187,0.027038489
1435255,0,0.016722849,0.71756047,0.2657166
1424378,0,0.0061865724,0.08105278,0.9127606
1448631,0,0.04667279,0.22121915,0.7321081
1435257,1,0.061283175,0.9212724,0.017444454
1421838,0,0.14733252,0.8088238,0.043843575
1419491,0,0.028976245,0.23659503,0.73442876
1425755,0,0.02880391,0.35525233,0.61594373
1440597,0,0.027647892,0.4706292,0.50172293
1444664,0,0.019654743,0.80520123,0.17514405
1428598,0,0.9835226,0.013609973,0.0028674647
1426767,0,0.030028211,0.61407727,0.35589448
1426257,0,0.6640457,0.3251248,0.010829537
1436634,0,0.25762728,0.72377807,0.018594667
1432987,1,0.027161872,0.94656473,0.02627343
1447945,0,0.17661904,0.80319387,0.020187085
1429408,0,0.019253332,0.61482006,0.36592656
1441673,0,0.010086522,0.08980439,0.9001091
1320741,0,0.024350887,0.59550756,0.38014162
1335967,0,0.340525,0.58994436,0.069530636
1339030,0,0.010253045,0.23036526,0.75938165
1383966,-1,0.2877692,0.63381654,0.07841431
1370007,-1,0.057973783,0.80593157,0.13609464
1356690,0,0.98503023,0.013280792,0.0016889641
1340676,0,0.1823686,0.8081631,0.009468224
1336895,0,0.26455995,0.723558,0.011882044
1338313,0,0.0735711,0.6355814,0.2908475
1323412,0,0.1251992,0.8700198,0.0047810148
1369858,0,0.84197384,0.15398745,0.004038681
1331117,0,0.08284068,0.77141184,0.1457475
1364457,0,0.19663817,0.7684772,0.03488459
1349401,0,0.12021539,0.2637054,0.6160792
1357591,0,0.29191422,0.6942153,0.013870465
1355891,0,0.44015568,0.52856195,0.031282347
1362845,0,0.03854571,0.7233876,0.23806667
1355758,0,0.50903624,0.48630083,0.0046629426
1347543,0,0.82194525,0.17349908,0.0045556948
1373750,2,0.04117867,0.4001764,0.5586449
1356819,0,0.5570579,0.41784766,0.02509448
1362319,0,0.04510733,0.6953607,0.259532
1383311,0,0.38024125,0.6162873,0.003471459
1349801,0,0.07008711,0.72895193,0.20096098
1370798,0,0.13046314,0.8090279,0.060508963
1338265,0,0.008942521,0.42305857,0.56799895
1355304,0,0.008238799,0.07141895,0.9203422
1331329,0,0.06854125,0.303964,0.62749475
1362300,0,0.05357239,0.61676514,0.32966244
1383216,0,0.13602099,0.8408259,0.023153063
1383718,0,0.057948753,0.8078532,0.13419802
1349608,0,0.13271357,0.47224388,0.3950426
1358345,0,0.06591044,0.8936979,0.040391598
1340527,0,0.06694793,0.8954805,0.037571553
1337694,0,0.27376238,0.6973585,0.028879154
1340328,0,0.46782112,0.49916372,0.033015165
1338990,0,0.02731348,0.114813305,0.85787314
1332104,0,0.015126545,0.40062594,0.5842476
1377508,0,0.7611231,0.23519927,0.0036775891
1384116,0,0.16927765,0.8224765,0.008245864
1363704,0,0.13204534,0.54610014,0.32185456
1354786,0,0.044110052,0.5602373,0.3956526
1349320,0,0.06403334,0.9199299,0.016036732
1324140,0,0.9489769,0.048165977,0.0028571351
1339285,0,0.8326174,0.16059227,0.0067903
1330723,0,0.05102254,0.5008266,0.4481508
1422114,0,0.09101124,0.86867064,0.040318158
1426251,0,0.120336376,0.8669591,0.012704605
1441010,0,0.9842414,0.0134821525,0.0022764045
1433075,0,0.025199333,0.1836261,0.7911746
1414949,0,0.19902045,0.75534177,0.045637805
1439748,0,0.025166543,0.951127,0.023706498
1444853,-1,0.13712366,0.82590353,0.036972873
1424492,0,0.009367391,0.07724738,0.91338515
1414639,0,0.078938276,0.4387468,0.4823149
1336001,0,0.04033546,0.94242036,0.017244168
1331001,0,0.23830733,0.73015654,0.03153616
1339112,0,0.97436464,0.02401574,0.0016196294
1377413,0,0.95346075,0.043821197,0.002717995
1340195,0,0.97999644,0.018137725,0.0018657844
1364109,0,0.029196983,0.9235532,0.047249857
1357222,0,0.8001738,0.19775613,0.0020700796
1355997,0,0.078439124,0.8932334,0.028327486
1329208,0,0.87331593,0.12030024,0.006383803
1355384,0,0.50241125,0.40210414,0.0954846
1329027,0,0.8071718,0.19016649,0.0026616885
1338981,0,0.6602396,0.3328374,0.0069230534
1356841,0,0.02852077,0.9282265,0.043252766
1376872,0,0.58373404,0.4096375,0.0066284426
1331492,0,0.7885428,0.1774304,0.034026824
1357684,0,0.02533808,0.54268456,0.43197745
1321817,0,0.9314291,0.059509784,0.009061144
1370536,0,0.08409485,0.9091493,0.0067558372
1375740,0,0.7606526,0.23030438,0.009043041
1330278,0,0.9625208,0.035620708,0.0018585958
1331928,2,0.041178666,0.40017644,0.5586449
1357085,0,0.24465774,0.7493113,0.0060308534
1379576,0,0.16862272,0.8274526,0.0039247186
1338921,0,0.0500511,0.90687203,0.04307689
1331330,0,0.9397522,0.053503342,0.00674444
1331969,0,0.0082567,0.07749178,0.9142515
1362493,0,0.17590417,0.8164761,0.00761969
1384171,0,0.31482366,0.6585852,0.026591126
1332612,1,0.61989605,0.3734771,0.006626835
1331694,0,0.008544835,0.11690245,0.87455267
1377532,0,0.02531488,0.13193819,0.842747
1377153,0,0.10708428,0.8767904,0.016125316
1340152,0,0.05805559,0.91427207,0.027672404
1323333,0,0.09950571,0.8595543,0.040940065
1329367,0,0.10816724,0.88230294,0.009529844
1330865,0,0.00630842,0.15544973,0.8382418
1332385,0,0.06369453,0.8285089,0.107796475
1361937,0,0.01943785,0.8778464,0.102715805
1366622,0,0.0271769,0.26218194,0.7106411
1336872,0,0.9750979,0.022256268,0.002645899
1356229,0,0.5312465,0.44281778,0.025935737
1355128,0,0.54933965,0.43121174,0.01944858
1356063,0,0.072750956,0.51133144,0.4159176
1364363,0,0.08332795,0.90158314,0.015088888
1363691,0,0.98494846,0.012735729,0.0023157848
1377408,0,0.07885509,0.914477,0.0066679385
1337147,0,0.0069597475,0.06524953,0.92779076
1339864,0,0.138876,0.85420173,0.0069222148
1369964,-1,0.05797378,0.80593157,0.13609463
1355064,0,0.09959154,0.8491482,0.051260196
1330962,0,0.42059222,0.5691299,0.010277957
1339808,0,0.052974544,0.567081,0.37994444
1324294,0,0.96380645,0.029247932,0.0069455705
1384667,0,0.19132791,0.8042747,0.0043973858
1355408,0,0.23971322,0.7431241,0.017162632
1381494,0,0.30603188,0.6205205,0.07344761
1331883,0,0.015396266,0.5199354,0.4646683
1331952,0,0.005966932,0.12665103,0.86738205
1383234,0,0.036286116,0.24501203,0.7187018
1383988,0,0.93048096,0.06517829,0.00434072
1364068,0,0.8579404,0.12408371,0.017975893
1325332,0,0.97643197,0.021276852,0.0022911776
1376751,0,0.74238956,0.25454438,0.0030660417
1329784,0,0.9738652,0.0236853,0.0024494445
1327391,0,0.65677154,0.29998142,0.043247018
1331382,0,0.94271964,0.05002174,0.0072585484
1329667,0,0.52101225,0.44103894,0.037948776
1370114,0,0.11106152,0.8854291,0.0035094775
1338326,0,0.18447039,0.7351894,0.08034023
1361172,0,0.48185456,0.449085,0.06906039
1369084,0,0.007264455,0.09630133,0.8964342
1355695,0,0.043262027,0.8027322,0.15400574
1349399,0,0.12241312,0.7910397,0.086547226
1338930,0,0.41737965,0.50448024,0.07814014
1363437,0,0.7125424,0.25426635,0.033191264
1334469,2,0.04288569,0.42634135,0.5307729
1377069,0,0.06738265,0.28875276,0.6438646
1355805,0,0.56765914,0.1968653,0.23547557
1327345,0,0.74237823,0.23274146,0.02488038
1356133,0,0.88340676,0.10442544,0.012167781
1384000,0,0.12159106,0.677982,0.20042694
1357522,0,0.18867686,0.7984794,0.01284372
1328718,0,0.037122622,0.73159385,0.2312835
1338824,0,0.7695293,0.21959616,0.010874594
1375529,0,0.8697976,0.10693617,0.023266252
1331906,0,0.016063072,0.37404472,0.6098922
1340867,0,0.034013275,0.95835435,0.0076323315
1330056,0,0.9540953,0.044803943,0.001100805
1321872,0,0.006171203,0.07176327,0.9220656
1377451,0,0.094733536,0.8971565,0.008109927
1356307,0,0.008616893,0.113229655,0.8781535
1383955,0,0.048593692,0.84113264,0.11027373
1348477,0,0.08561043,0.90795153,0.006438015
1374410,0,0.046326224,0.51829416,0.43537965
1330250,0,0.07924171,0.8046748,0.116083525
1340750,0,0.028616127,0.9546576,0.016726226
1369967,-1,0.079127766,0.7565381,0.16433412
1370481,0,0.9700347,0.024047075,0.005918251
1359401,0,0.07444289,0.9134815,0.012075619
1356104,0,0.95707005,0.039102953,0.003826991
1341709,0,0.9853814,0.011002608,0.0036160157
1329268,0,0.97278565,0.024959864,0.0022545208
1335662,0,0.34430683,0.62000555,0.03568767
1377194,0,0.1492999,0.75418055,0.09651953
1364436,0,0.8266124,0.16649413,0.00689349
1321904,0,0.034474097,0.4657208,0.49980506
1338253,0,0.008942521,0.42305857,0.56799895
1362276,0,0.05532683,0.9190731,0.025600022
1376604,0,0.14673406,0.84697497,0.0062909364
1332294,0,0.9832455,0.014462099,0.0022923984
1347955,0,0.019070871,0.7751379,0.20579126
1384609,0,0.22749208,0.7673038,0.005204059
1340968,0,0.66675335,0.32430157,0.008945114
1376952,0,0.09221603,0.8092676,0.098516345
1322413,0,0.07423187,0.88934624,0.03642185
1368062,0,0.020223992,0.7023568,0.27741912
1353259,0,0.04164893,0.52235407,0.43599704
1355717,0,0.42453432,0.54681057,0.028655093
1321378,0,0.07464371,0.92043024,0.004926017
1340759,0,0.058752567,0.57407916,0.36716828
1355486,0,0.16336185,0.78355753,0.053080633
1357984,0,0.9773442,0.021353869,0.0013019087
1334912,0,0.06630039,0.88925993,0.044439662
1338364,0,0.9408613,0.055760477,0.0033782255
1353510,0,0.03192029,0.94081336,0.02726631
1370012,-1,0.0579553,0.7832719,0.15877277
1332166,0,0.16205697,0.83394915,0.0039938632
1376804,0,0.072111666,0.74339813,0.18449016
1370162,0,0.9075832,0.08513519,0.0072816093
1340828,0,0.0066806152,0.50647104,0.48684838
1377311,0,0.0944367,0.8861482,0.01941508
1364372,0,0.08893294,0.77152747,0.13953954
