,0,1
1087523,15.911988,6.793121
1085625,16.366602,8.730162
1083187,20.228867,3.2906191
1082143,19.137798,2.2155247
1084527,19.650085,0.3405646
1086029,19.88338,3.0722342
1088472,15.907899,8.70476
1087729,21.059032,3.130643
1088065,17.803654,6.408211
1081011,15.32903,5.784845
1083502,18.426165,3.3940737
1085324,16.038074,4.5432963
1089343,15.92324,8.77336
1087250,14.994519,4.5389886
1090086,15.640707,5.357886
1087646,21.252434,4.038362
1089632,16.235884,8.213734
1081818,15.63493,6.510488
1086833,14.227023,5.4547715
1082945,16.647552,6.9212036
1085820,21.08356,1.4889324
1081933,13.981143,5.6453195
1083602,20.344608,3.6283593
1083225,21.243038,2.486004
1082747,19.557615,0.28966507
1082453,20.65147,3.0451639
1088483,16.156208,8.38531
1087668,14.639602,4.8176146
1085364,14.762429,6.9198604
1082787,18.9618,3.6642013
1081936,16.452154,6.715909
1083317,20.475767,2.5735044
1089208,12.568981,5.173893
1086501,15.723936,6.151262
1083526,20.63672,4.7713857
1084269,21.182575,3.9683616
1086462,19.713991,0.9074252
1083573,18.739052,1.601024
1087467,15.568922,6.0710607
1085531,17.776297,6.3615584
1082648,18.031204,6.438617
1087663,15.669712,8.0135145
1088911,15.9949,7.739987
1089102,14.03576,5.342348
1083799,15.954249,5.6939054
1085524,17.082775,4.4579544
1085462,20.754328,4.529623
1083803,20.927818,1.5378604
1084160,20.338675,0.8812188
1081104,17.50242,7.162988
1086046,16.272028,4.393665
1081942,15.80471,7.0520563
1081143,15.880208,8.235182
1085138,20.929674,2.6552181
1084553,15.798862,5.304505
1089565,16.451834,7.3610682
1085476,13.796437,5.6179647
1088215,17.963947,6.4763904
1088319,15.671262,8.257676
1081698,13.451567,5.2450485
1089917,16.37057,6.8040886
1084808,21.315952,1.7089345
1085659,16.371786,4.674077
1086916,21.118158,1.31145
1082907,15.769744,5.6777325
1084949,20.667742,3.9164639
1085517,14.129413,4.6722064
1085384,18.254314,3.9410388
1086780,14.343047,5.4181833
1083583,14.02822,4.698965
1083356,20.918024,2.8544612
1086243,20.984596,2.44464
1082607,20.921158,2.087335
1083154,20.59381,2.0113478
1087031,19.260948,3.0533626
1084431,19.991035,1.1327128
1081468,20.322723,4.078024
1084240,20.66922,0.5839539
1089595,16.807798,8.431371
1087203,21.174427,2.1213815
1084692,21.189077,3.447573
1083934,21.42122,3.6075175
1088058,19.766705,2.5370429
1086412,19.472616,1.2571896
1086647,15.662854,5.869558
1084859,19.28328,0.4836574
1083746,20.348206,0.60481197
1081984,16.715359,7.1300426
1081540,17.0236,6.182981
1082953,18.87763,3.6271985
1086180,14.54133,7.059519
1086852,14.769487,4.739309
1087998,17.952038,6.4611936
1084769,20.561596,2.0261033
1081686,15.604763,8.3264
1090113,17.881907,6.4186006
1083663,13.244468,5.4293184
1083788,20.285341,1.7392361
1089040,16.294464,7.89059
1082329,20.952335,4.2369857
1086942,18.69192,1.6366259
1083138,21.604578,3.1034338
1084135,20.700079,0.545451
1087505,14.068213,5.4731827
1083091,19.53612,0.6478363
1081409,8.50596,5.800655
1080946,19.788065,2.5001266
1085494,15.417988,6.195508
1080894,17.320738,7.332351
1082535,21.1107,1.7706093
1080999,19.862934,1.4305638
1080986,16.918436,6.4966764
1085097,21.49464,3.5647514
1086478,19.157734,3.859554
1085453,19.472036,2.7512918
1089753,16.800266,8.213088
1089477,16.672909,6.555055
1084938,19.839848,1.222113
1089653,16.748526,8.439693
1087288,16.49083,6.0224586
1085767,14.748022,5.7078476
1088210,20.94064,1.2447686
1088071,20.29008,2.9643838
1089354,16.177055,8.387507
1082277,14.651918,7.26475
1084036,20.221827,1.4629415
1085408,16.487953,6.0220847
1084330,21.312164,3.4815834
1082760,21.224174,3.720739
1086608,16.313578,7.111269
1087611,20.5117,3.317112
1081208,15.256626,6.2211103
1082920,21.3017,3.5715232
1084846,20.373127,3.6639118
1083720,13.54738,5.5686994
1087752,20.798206,0.8849988
1085448,14.514395,5.7221117
1087028,14.174999,5.8557744
1082818,20.965237,3.2955372
1085443,16.41432,8.755143
1089466,13.355088,5.518277
1081870,15.526837,5.1723037
1087954,15.595448,8.566729
1088185,14.836376,9.520259
1088671,20.20487,3.799197
1081627,18.764584,3.719449
1087951,20.319956,3.138012
1088938,17.009947,7.0098066
1089142,15.742086,7.793803
1083181,20.79515,3.9189663
1083777,20.722244,3.9048417
1089630,15.99031,6.524037
1082401,15.893555,5.7787695
1084268,21.137114,3.6707318
1089387,15.701991,6.4398236
1087000,9.958076,5.690303
1083542,21.658276,2.9283345
1084907,20.777187,2.8659956
1083577,21.527468,3.5003927
1083266,18.563545,3.3928626
1084270,15.876282,5.635866
1084736,19.882227,1.825271
1087394,16.349594,4.425539
1081611,17.55082,7.1929092
1083000,20.708576,0.6340559
1087981,15.027533,4.6801405
1089091,15.691116,8.544802
1087768,19.929308,2.3327734
1084416,20.88846,1.6438216
1087696,14.136311,5.4201
1085999,20.845213,3.9566078
1089439,15.637472,9.019187
1085379,14.418785,5.449955
1083492,19.42418,0.68322295
1083728,20.733858,0.90595293
1088684,15.771433,8.91511
1089275,14.087297,5.5129266
1086560,18.560028,3.4512706
1088662,16.304615,6.718098
1081599,17.229391,6.517098
1085666,20.142124,4.0518017
1084124,20.744196,3.7252944
1084446,20.191698,3.2399883
1087454,19.605888,0.9218018
1087353,15.336621,5.1047363
1086665,15.370445,5.1548758
1081663,17.006256,6.7343507
1086454,20.234732,1.299609
1089084,14.42793,5.3516207
1082336,15.916553,5.84895
1088633,18.928541,0.7941038
1081248,16.102942,8.22014
1081426,15.208035,4.791615
1081131,20.549578,2.7357743
1089453,16.718006,8.082518
1085955,15.121974,4.733312
1081174,17.05568,7.057292
1086270,15.882369,3.995704
1085986,15.50664,5.0698466
1082692,21.687214,2.938245
1082936,16.442402,5.0850625
1086473,20.977861,3.5641918
1087522,20.6606,0.5212777
1081241,19.279701,4.16639
1083657,21.310541,3.7244475
1087110,20.720755,5.0771365
1081922,19.812065,2.6478965
1084757,15.448921,5.7307944
1089642,15.862121,6.499972
1089821,14.18249,5.8778186
1085043,20.476181,1.8689573
1089196,12.566672,5.173165
1083482,15.372577,7.2067943
1081553,16.7155,6.8414826
1084607,20.998579,1.2503352
1082209,17.447742,6.704934
1081499,20.942253,0.6673213
1085978,21.156782,1.5997216
1082993,16.419754,7.2856393
1086372,16.382744,8.779741
1089488,15.88316,6.85898
1089352,13.920406,7.9011507
1083123,20.412882,5.5111084
1088274,21.032871,1.0475832
1086985,14.234141,5.9533234
1085017,20.348785,1.2835492
1080972,19.100002,0.91798234
1089723,16.428545,7.3269773
1089353,16.011591,8.654191
1087633,14.1504135,5.4739614
1090094,20.68825,2.8209972
1084706,17.265596,6.515605
1081546,18.860788,3.4403555
1089446,15.310701,8.665403
1083967,16.463875,6.533082
1084696,19.661144,1.0405571
1086693,14.802999,6.9315853
1081001,19.866928,3.3089023
1085889,16.300386,7.0010586
1085256,13.171722,5.440714
1088041,17.94956,6.452625
1081707,19.460415,0.92239875
1085759,21.1603,1.890484
1088925,16.536972,7.056996
1084214,19.356926,0.53565055
1085318,16.140667,6.3183227
1084925,15.897791,3.8451722
1085203,19.64821,1.535731
1081009,16.877647,6.539638
1090140,13.906671,7.9025784
1081351,16.742548,6.8718033
1083360,15.248481,4.9143496
1084977,20.3403,2.1146796
1085341,20.542353,1.5998851
1083175,21.25872,3.0321803
1089896,18.331272,3.2745075
1083006,16.174547,5.1209664
1087305,20.409748,1.2872212
1086255,20.076488,3.9681106
1083942,20.80915,0.80521226
1087687,15.900245,6.859276
1082988,21.52114,3.9753294
1086965,14.524227,4.6869164
1084440,20.521574,1.3662356
1082095,14.567259,4.6848083
1086494,18.586224,2.5546057
1080924,19.658108,3.8549435
1087902,19.210556,1.1806661
1083789,21.122755,1.5225936
1082885,13.439138,5.5180945
1086545,14.028186,5.064062
1089484,16.59916,7.3259287
1081802,21.07842,2.334006
1083169,20.756699,0.5827475
1085613,14.85171,4.5493774
1088309,20.78125,0.57227063
1082297,20.103378,3.5555918
1085347,20.075361,0.60696965
1088180,21.156511,1.22257
1083760,16.062096,5.430489
1082978,20.197788,0.9653527
1084179,20.372145,1.0776172
1083326,14.273959,5.9336653
1088870,13.890306,5.0445967
1087146,16.117323,8.774216
1086198,14.771697,7.0188355
1085596,13.892639,5.459938
1089099,15.510107,7.60539
1083501,20.773449,4.4104867
1089324,17.782866,6.386679
1081542,20.373161,4.266812
1081167,14.437806,7.6580486
1084781,20.611122,0.97763294
1082738,15.63945,3.7312794
1083205,20.820375,0.8887616
1083365,19.685831,0.68824553
1082912,20.643719,3.6441753
1085842,19.924778,1.8525512
1081000,20.00387,3.3651786
1082922,20.850258,1.1330616
1084751,20.247993,3.7912986
1087931,15.850785,7.790623
1084497,21.10168,3.2616694
1082090,20.778353,2.686379
1088513,20.78112,4.3687024
1089026,14.899028,7.476061
1089327,16.844093,6.6418157
1085773,14.243403,5.7012534
1085259,19.703772,2.261507
1082217,15.701883,8.711659
1087221,15.4993305,4.948395
1087176,20.740976,0.7506913
1084575,20.930952,1.4682055
1086379,15.5316725,5.448984
1088822,15.697636,7.486397
1081172,20.756102,4.2959404
1084010,20.666494,0.67998856
1081852,20.728456,4.0934954
1081347,14.417792,7.446154
1089797,20.923523,4.3787627
1087047,20.362144,3.7600892
1085556,20.677265,4.2139926
1081608,17.070864,6.848114
1085649,15.77288,5.97056
1082047,13.173182,5.3570485
1088149,13.494502,5.9352503
1083140,21.264467,4.0194516
1089296,16.244453,7.6151466
1086624,16.04202,4.900098
1083715,20.130243,3.985092
1088252,20.216822,4.248361
1085833,15.801678,3.9935966
1089803,16.551884,7.8934174
1087652,20.706797,5.047231
1084679,20.353842,2.429482
1085975,20.366188,1.4993541
1089071,14.084879,5.6343594
1086811,14.287238,5.045272
1085064,20.599308,3.1042693
1085946,15.465993,6.1839466
1088871,13.301002,5.4160976
1087348,15.097781,4.6811867
1089986,17.14144,6.3954225
1083843,16.626286,5.9416347
1085284,20.710995,5.0326047
1087408,14.447341,5.49779
1086946,17.289566,6.743427
1085922,21.131945,1.9953891
1081086,14.231599,5.4492164
1090187,15.511057,5.298431
1086890,17.187258,6.4264865
1089103,20.278175,0.8827402
1080856,16.983797,6.024937
1087417,16.072271,4.3871584
1081841,16.420553,6.6810145
1083590,20.999456,1.8563553
1084460,20.68154,3.4746013
1088538,15.452344,6.432434
1082044,13.157413,5.358989
1082749,19.906109,3.6806214
1087165,19.609531,0.71181846
1083681,21.326633,2.9034069
1084519,19.454409,0.34139037
1081085,16.863577,7.1016445
1085898,16.33589,4.2890177
1083920,20.922993,3.0254562
1089718,13.17309,5.3415294
1082359,20.668238,1.0349648
1087503,14.156539,5.1257668
1089649,19.49997,3.9318037
1087497,14.3536825,4.725253
1081171,15.098882,7.2446537
1087868,20.5103,4.490022
1085482,20.467955,1.2255436
1087864,20.7214,4.3883033
1085235,15.36043,6.926883
1084095,20.766533,1.1424608
1081042,16.34851,7.308741
1082181,14.460203,7.157145
1082265,21.044235,1.9000089
1087825,19.50266,0.31437743
1082525,20.682068,3.5585763
1089851,20.66192,4.622627
1086979,20.26331,3.9037015
1083484,20.83946,5.0702753
1085826,20.609562,3.7223983
1088347,19.657257,0.75424856
1082021,17.049522,7.0681696
1086636,21.084555,1.243462
1082913,20.46117,2.5862126
1083604,19.780426,2.0689926
1082895,19.175634,0.8308932
1087594,21.54422,3.65377
1081284,15.898191,7.3486137
1087644,16.488907,6.7360516
1084595,19.028557,3.2107496
1087757,18.664038,3.5416646
1081944,16.609715,7.2837124
1085471,20.19825,3.8055897
1086456,13.89873,4.966891
1082539,18.634516,1.1019167
1089961,17.174704,6.96259
1085731,15.894621,5.210656
1083276,21.623331,2.8584833
1086226,18.875553,3.6368175
1087671,19.606106,0.27422798
1085812,17.071236,7.0196524
1089673,15.483458,7.80905
1082499,16.32474,8.594149
1087796,15.49192,4.8487673
1083806,19.179686,4.189662
1086138,15.724799,4.1145473
1085981,20.017305,3.3807883
1088092,17.968964,6.4738903
1081260,15.631417,6.2176437
1090040,20.45549,4.6246514
1083614,20.970945,2.3163662
1086348,18.586805,2.3363895
1083819,21.461155,3.825436
1084942,20.870811,4.3507476
1087792,20.685617,5.089951
1084283,19.956455,1.1455333
1086214,18.249216,3.9047368
1085545,15.24791,7.0411983
1090166,21.12131,1.1340023
1088368,15.100947,5.0799394
1085091,20.31008,3.3847923
1088510,20.423489,5.026464
1088732,15.579365,6.3094044
1088666,16.969397,7.398378
1084381,14.810543,4.5306716
1083318,15.648314,6.413584
1081747,19.740282,2.3876357
1083648,20.649271,0.86758286
1083338,19.601526,1.643373
1086621,20.235819,3.7156208
1083431,20.7738,4.8900447
1083144,15.927415,8.82587
1084450,20.89835,3.7155118
1089471,15.546279,8.820712
1084635,20.142628,1.2868167
1086200,20.6637,1.860279
1082362,14.8272915,7.10898
1086731,15.666258,6.179376
1082099,17.350603,8.05465
1090185,15.902123,7.696838
1083350,20.693811,0.61738116
1086023,14.344967,4.5692024
1083560,21.150164,4.1020613
1083793,21.025892,1.496753
1085756,15.208021,5.7260213
1082260,15.486605,8.969395
1082350,21.16119,2.9460492
1081447,18.929901,0.8531829
1083112,21.478708,3.8680942
1081400,21.077694,3.2902923
1082951,18.389473,3.5949786
1090065,20.642435,4.6906953
1081402,14.932941,7.055359
1082839,16.792337,6.35791
1083774,21.336815,3.880178
1088265,20.858932,3.329569
1088127,19.794302,0.7855043
1090091,14.296796,7.688337
1089971,15.966055,7.427177
1086325,14.160995,4.948611
1081375,16.083141,6.5389714
1086509,15.600159,6.100255
1084850,14.814875,4.515145
1086118,15.482856,6.764359
1082287,20.187305,3.800512
1088611,18.191044,6.4329333
1086061,15.097619,5.5294447
1087829,16.447412,4.413113
1087329,15.746384,5.8314247
1088317,20.883524,3.0453236
1086387,18.569555,2.3042276
1086694,18.254808,3.8475606
1087271,20.973343,2.1107075
1083505,21.069609,3.9926045
1089938,14.443582,7.4838157
1083540,20.7743,1.3929449
1081037,16.853094,6.974574
1084725,20.505598,2.6490135
1084485,20.384005,3.5683656
1084807,20.984472,2.7542567
1089651,14.030947,5.5965085
1084413,20.770912,1.6234348
1088660,16.92387,7.384803
1087682,19.486181,0.23037109
1083585,21.403095,2.6227894
1082230,19.631437,1.6568218
1089214,16.538895,7.898665
1085029,20.542496,2.8333344
1088880,16.300264,7.752164
1082731,16.589838,6.1381907
1087429,9.958451,5.690116
1086417,14.715478,5.6396904
1090088,15.692697,8.330716
1089109,15.257759,6.6479726
1083618,20.122808,0.64327943
1089968,15.372345,4.9429083
1084916,21.193752,1.8914945
1082332,20.521408,2.5791724
1086840,14.133369,5.5311584
1081455,20.414684,2.3539188
1085376,20.071484,1.0400393
1086695,18.72434,3.2276862
1083706,21.087868,3.7089665
1086613,15.897467,5.8829546
1088760,16.044634,6.6322684
1086054,16.178522,4.4495716
1082247,19.56273,1.1131694
1087453,14.307013,5.519873
1088436,20.451748,2.9574187
1087393,14.376221,5.4771476
1090026,14.652459,7.4710894
1085748,13.309288,5.480511
1081771,20.127789,4.032637
1083714,21.338171,3.9811702
1080954,19.669739,2.3633063
1085143,19.805729,0.9767505
1082611,15.980693,6.0546594
1081538,13.740634,5.3771462
1088033,16.620401,6.640125
1085368,15.232889,5.1730304
1088549,15.653789,9.0261755
1090144,20.381292,2.7777522
1081471,19.120974,2.0898442
1083957,16.701008,5.5486274
1087127,14.277795,5.6050987
1086103,16.361355,4.5374374
1084825,20.745523,2.077041
1085699,14.098734,5.030626
1084362,16.197159,5.5293
1084606,20.119707,1.0761192
1088920,20.252346,3.6106567
1082306,18.636448,4.2418804
1085272,20.926538,2.1505187
1081372,14.262939,7.659058
1081614,15.942275,5.734505
1085641,20.402895,3.4515653
1084482,19.477573,0.40203992
1088859,19.540382,0.92704254
1083277,19.829119,4.1482587
1081359,14.550269,7.5934954
1082714,19.041513,2.5076914
1082036,15.314694,7.167702
1085240,20.254496,3.958967
1084090,19.695303,0.90073144
1085087,14.061292,5.484676
1089251,16.326162,8.0412655
1085960,16.310877,4.4399805
1089545,15.706071,8.341294
1089031,15.336769,7.5455947
1082206,21.23036,1.97216
1081295,19.980349,0.76855177
1084895,20.826788,4.360836
1089624,14.306649,5.5351424
1084794,21.289892,2.6113014
1081418,20.961744,0.80266356
1086354,15.60545,3.7228088
1084375,20.572935,0.9174667
1087466,9.962109,5.688941
1081133,16.805986,7.2735047
1085237,21.07139,3.4052153
1090134,14.4932375,7.666832
1086513,15.603504,5.301799
1084998,20.12354,2.1153073
1084298,21.18843,1.5715402
1088007,20.81776,1.0208212
1084003,20.499573,1.1321247
1088125,20.661594,0.55856293
1082272,19.799229,3.0290945
1087156,18.914272,1.7740883
1084964,14.13979,4.9738135
1086135,13.206579,5.504385
1089671,20.856354,4.4641857
1087336,15.475959,5.493681
1084242,21.072918,3.1774185
1088138,15.914859,8.8557005
1081115,16.608124,6.29299
1081518,21.298716,3.6594326
1086155,15.651149,6.048171
1085431,16.479633,5.689856
1088787,16.260435,7.4281363
1086422,18.831404,3.6798923
1087786,20.569393,5.1714873
1086020,21.216413,3.7156556
1083908,21.489822,3.7210739
1087099,21.041994,2.300564
1082376,16.732578,6.255542
1084796,20.743616,1.7002574
1086558,20.437403,5.4722967
1081223,20.558765,4.670794
1086789,18.537663,2.3569803
1088884,17.392149,7.145415
1082317,21.120253,4.1698327
1089889,18.77056,1.0456779
1086957,20.001947,0.7499368
1081793,15.290442,8.406158
1083467,21.026705,3.3426712
1082555,14.527032,7.4431934
1080834,16.286245,7.18902
1084890,20.50604,2.5983229
1083941,15.993461,4.1757846
1081853,16.009089,6.8950553
1081926,16.473736,6.6822753
1083378,20.734682,1.074629
1082724,21.474026,3.9927263
1084520,13.587106,5.4366655
1086308,20.585917,1.0233365
1087157,16.39012,4.486642
1081368,14.471951,7.461058
1087940,16.830578,6.5523925
1082465,17.520472,6.592104
1086271,18.843948,3.1587088
1084277,20.120356,0.21608067
1088300,15.713606,8.9408
1086435,19.634295,3.2829363
1081672,19.321396,2.02221
1088337,20.74287,0.651941
1084733,20.859325,3.18733
1087080,16.22784,5.5302706
1087934,19.048248,0.81538063
1089458,14.405045,7.5381207
1085117,20.365719,2.1278508
1087173,20.531227,3.6522782
1083204,21.592857,2.9020228
1089739,15.804657,6.585585
1089027,15.714043,7.1239705
1088219,16.6599,7.300296
1085191,19.813427,1.65678
1089342,16.691898,5.7865314
1089900,14.587343,7.4376845
1083402,20.987368,4.221616
1085454,19.478281,3.6383827
1084815,20.953337,1.9475725
1081603,19.744387,4.3902736
1082736,19.540825,0.9805184
1088113,20.34937,4.8386745
1080923,18.854101,1.1955695
1086749,15.610875,3.759241
1083559,20.574165,3.6291635
1083134,21.445803,3.731859
1086707,18.392376,3.309803
1088064,17.78524,6.3602934
1086231,18.771812,3.2595983
1082327,15.405015,5.728052
1081751,19.3021,3.7115693
1085865,15.966912,7.4047785
1083294,16.543293,6.0503254
1086309,14.203607,5.749702
1085003,18.809046,3.2691011
1084709,20.628475,0.5407271
1086179,16.322176,4.85473
1088237,15.467972,8.846235
1082229,16.834705,7.3594623
1089485,14.205357,5.644174
1086091,14.540383,5.4333787
1087574,14.623964,7.349796
1086421,15.219753,4.8761787
1083155,20.38914,2.5345314
1083611,21.532288,3.662319
1084252,15.126102,4.9954267
1086739,14.703224,7.156042
1089576,15.82764,8.723958
1081581,19.010191,1.602893
1084315,14.997464,4.5468464
1087037,15.468857,5.003596
1088598,15.2909355,8.852488
1083377,20.798319,3.863769
1084774,20.919395,4.0047235
1081750,17.68486,6.412173
1081954,17.403206,7.1384525
1081575,13.203589,5.374956
1086465,20.642378,1.2732601
1082526,16.713564,6.3503404
1084161,19.45393,0.9258757
1086949,20.806217,2.073838
1087848,20.975674,3.739222
1087612,14.4813,6.979341
1085760,21.36892,3.624599
1085926,16.797937,8.327085
1083937,19.849873,0.5952447
1085814,16.338768,8.721647
1082753,16.028719,6.53277
1087164,16.40897,4.3876004
1087152,20.886688,2.3981059
1080953,16.842773,6.2723613
1083411,21.459202,2.331826
1089328,18.557106,3.4861066
1088481,14.67516,4.9938626
1087544,20.41523,1.2759337
1087837,14.186418,4.7634125
1086230,20.083578,0.74669653
1081367,14.305277,7.681063
1089050,16.445822,7.76793
1081264,20.344786,3.6608136
1090190,13.914206,7.909509
1081263,14.491579,7.454366
1083430,14.015879,7.4759097
1082236,21.312971,3.5454903
1084122,21.249617,2.0679314
1081154,19.958809,0.8430507
1087793,20.805532,3.03944
1082275,15.040572,5.4479046
1089867,16.033133,8.894986
1088205,19.085745,0.9022146
1082264,15.355937,5.0277066
1084231,14.868273,5.862592
1081364,14.285489,7.67815
1084348,21.604105,3.6516001
1082791,17.319256,7.9954386
1084029,20.852894,3.7487583
1087821,21.066141,1.1554958
1087766,20.715837,4.4476957
1087932,21.096758,3.9526017
1089115,14.02156,5.5439267
1089301,19.736942,3.636262
1082438,16.19969,7.323292
1087092,20.98984,4.188512
1086662,14.961582,5.7627187
1084172,19.807728,0.8132018
1080959,17.034391,6.902629
1082190,16.555832,4.5356574
1087494,13.733422,4.8190618
1084077,20.595203,3.7698383
1089967,16.910513,6.6877327
1088586,18.770018,1.079644
1086653,18.64094,3.514639
1083305,20.480883,2.5147772
1085603,15.484129,5.509329
1088228,15.006242,7.8550506
1083854,16.285553,5.3693514
1086078,14.8745165,5.3439183
1086727,21.190287,3.071879
1086634,15.6662855,5.802513
1088705,16.14713,7.0029163
1081377,13.914702,7.91025
1085796,15.638802,5.5147753
1082171,20.490635,3.386872
1087259,14.950266,5.3042345
1086055,21.486557,3.8023658
1085510,13.225716,5.3347406
1086307,18.65929,2.2477179
1086197,14.372243,5.5992417
1088070,18.9362,3.359909
1087346,9.988403,5.6819715
1084444,20.106546,3.4447744
1087272,14.579402,6.8897676
1086158,14.2351885,5.4632096
1083524,20.884289,3.9195364
1086744,14.736162,6.0984054
1088281,20.26377,0.55792737
1082931,21.019829,2.7084532
1080948,19.428383,1.1774032
1083179,18.55017,3.502277
1082179,16.609045,8.125423
1083531,15.650475,5.050715
1088072,17.470713,6.4073133
1088396,18.801092,1.1166391
1081477,19.824263,0.557203
1084409,21.093967,1.4719138
1089483,14.958421,7.1362624
1088157,15.846316,8.473006
1088046,19.671198,1.2785114
1081634,16.069233,7.846308
1081348,14.441176,7.611172
1082682,19.290125,1.0424551
1086822,16.251356,4.247771
1083622,20.870428,3.4022293
1089104,18.264927,3.9478192
1081126,16.324612,8.259412
1081704,17.53345,7.171987
1084748,20.090797,1.5568923
1086479,20.614725,0.7721108
1089364,16.410563,6.839431
1081327,14.378921,7.6211863
1090110,14.809159,7.3574543
1081534,16.887579,6.4574885
1082592,21.662006,2.8686256
1085275,19.376257,0.35357854
1083635,20.35596,3.9672532
1082225,15.241824,6.890137
1081443,20.565323,2.1925814
1083451,20.698534,2.9790208
1083921,20.408648,3.723692
1089882,15.765766,8.605176
1082530,20.470858,3.2541513
1086894,15.784758,5.0913315
1084219,19.248568,1.8936832
1087526,14.16715,5.0241294
1084785,15.368583,5.199175
1087782,20.008804,4.070601
1088162,15.398528,7.683755
1087713,14.003992,5.48007
1089054,16.186052,6.7688894
1086935,21.10027,1.2107772
1085451,19.82942,3.726172
1089057,20.956013,2.9306943
1081774,20.62696,3.5601418
1090069,15.547854,6.30209
1084854,19.861244,0.67850393
1088960,15.706814,8.502528
1083931,20.473394,0.50321764
1081913,15.689589,8.817241
1082879,15.640913,6.229476
1084728,19.632324,1.4493313
1082880,15.442852,7.101243
1087191,16.310066,4.4116216
1085139,20.72127,3.5872004
1084051,21.561708,3.6852012
1082426,19.739227,2.6061356
1087613,21.226624,3.6525655
1082694,13.585522,6.1058617
1087774,15.424187,8.493749
1088948,16.49543,6.1743593
1081898,15.462645,7.0882545
1084115,20.467222,0.66004294
1085236,17.340946,8.058281
1089682,16.733498,7.958892
1089699,16.395887,8.339169
1082071,16.730211,7.27556
1088526,18.578384,3.5107079
1081181,20.01008,3.6502378
1088584,15.883811,7.3050203
1088979,20.877453,3.6848078
1082246,16.003578,8.021334
1086082,14.239982,5.41065
1084995,20.418917,2.356119
1090064,14.392205,7.5461345
1083923,16.663132,5.4294763
1084851,20.87272,3.3294833
1087560,18.10255,4.0621476
1088437,13.230963,5.4035096
1084331,21.087845,3.5733438
1085480,20.343966,4.066075
1089036,16.630966,7.241176
1083421,18.212057,6.4510865
1085025,20.324127,3.0118766
1084989,19.31562,1.0238521
1083260,14.011429,7.4816084
1083137,20.599268,4.4092994
1084328,14.951188,4.546015
1086864,15.514181,6.206928
1088446,15.229766,8.37999
1080897,16.191244,5.822196
1089911,18.94619,1.8290938
1088746,15.68812,8.936296
1082210,18.188286,6.4517035
1086692,15.601065,6.130872
1088067,15.65297,7.7958865
1087815,14.117874,5.19564
1084610,20.768684,1.318847
1083541,14.423805,4.5695786
1087666,16.784012,7.3046083
1082308,19.673233,1.9611528
1082780,21.071617,3.6769273
1083070,21.156761,3.0717163
1084693,19.109573,0.34123355
1087640,20.852179,3.570551
1086265,14.359843,5.834196
1086556,21.16087,2.0535238
1087495,14.700872,5.6813974
1082097,19.254835,0.8301307
1086148,15.584652,3.711221
1086622,13.8995285,5.479873
1087135,15.282415,4.4216537
1086246,20.724358,0.5916544
1080833,14.381469,5.975362
1083685,19.101274,0.9832434
1083349,19.608204,0.24962997
1088893,20.963043,1.0147743
1090073,19.51817,0.86413217
1082565,15.211054,5.4946
1088103,19.913773,4.483742
1083907,20.741362,1.7191929
1081919,14.053707,5.9901857
1087427,16.319532,4.70891
1086219,16.263657,4.3117332
1087567,16.293818,7.288072
1082623,19.591257,1.4930502
1087234,20.585459,3.3752096
1085876,15.524749,5.099652
1081931,17.07448,6.476985
1081261,14.814425,5.1817403
1089872,14.462242,7.6587806
1085813,16.768158,6.2956004
1083669,21.545187,3.4177752
1086705,14.81289,5.127504
1085670,19.291683,0.930055
1087248,14.883625,5.056
1088432,20.961712,0.9431988
1083632,17.791948,6.3983564
1082545,17.496428,7.042144
1086559,21.50994,2.597121
1088628,16.749128,7.222777
1089098,15.957565,7.111986
1083345,20.302336,1.2890844
1084175,20.418465,4.2322993
1089568,16.11984,7.112121
1083214,20.376049,0.8920309
1087343,16.37514,4.515821
1082981,20.631035,3.4940138
1088170,16.91099,7.372615
1086920,14.893685,4.9649324
1084316,20.693626,0.8799633
1087878,20.870836,4.372397
1089958,20.64087,4.833637
1088266,15.310465,8.356831
1088173,15.314118,8.763496
1087984,17.899399,6.437057
1089877,17.351788,6.4312625
1081109,16.516098,7.225014
1087338,15.617573,6.092431
1082789,21.367558,3.8892877
1083929,20.523153,2.6562822
1089920,14.668093,7.499983
1086919,18.550663,3.4448535
1087017,21.299608,3.7974043
1085006,20.34498,2.710531
1089080,15.649884,8.364487
1083153,21.343346,3.6886342
1083443,20.376974,3.781271
1087801,15.680003,8.366378
1081331,13.96773,7.87105
1085036,19.58331,0.91302794
1084744,20.069975,2.154374
1088206,20.854467,4.2903323
1081715,20.898188,0.8738639
1088755,15.216313,6.1348524
1084600,18.18823,6.4356155
1085309,18.524517,4.644087
1085387,20.575058,2.0056384
1083513,20.162624,4.3817515
1086063,14.427313,4.594099
1081635,18.747322,1.3757924
1084766,14.396067,5.550165
1086790,15.74974,3.8474007
1088769,15.797566,6.94609
1088145,19.627354,0.19881794
1089864,14.54308,7.5362177
1081056,15.937697,9.012182
1084494,21.3314,1.9779569
1084104,19.490217,0.91479015
1082783,20.52921,3.3942752
1090151,15.692971,6.890555
1081022,18.560356,3.430919
1088346,16.713726,8.24036
1084470,15.517702,8.405095
1086858,19.624212,1.0754614
1089093,16.16043,8.588382
1083031,21.217117,1.8562224
1087488,16.343178,4.6429186
