topic,word,weight
20,vodjpvik1x,0.0964452352722041
20,renounce,0.09637746596385414
20,merely,0.09594783448258486
20,women,0.0951267173024932
20,inaugural,0.09511018445257566
20,fischer_random,0.09443082296999801
20,fair,0.0923826773803059
20,must,0.08037826658862797
20,hhjoyi65xm,0.07963497695805619
21,list,0.10103895048702698
21,ask,0.08417172573563664
21,veselin,0.08050511086756408
21,vladimir,0.07953147339419293
21,model,0.07608872951481031
21,role,0.07562456385181593
21,kramnik,0.0740182164070269
21,topalov,0.07360393782360332
21,blocked,0.07094113789690121
21,bobby,0.06980534905905071
22,classical,0.12749277077724505
22,rapid,0.12646134603941497
22,3x,0.10444688736445844
22,defend,0.10429838889659039
22,anyway,0.10059292330555526
22,60min,0.09986920837319277
22,slow,0.09787034889707451
22,talentless,0.09355268254323464
22,beat,0.09247442127651843
22,since,0.08895357625274372
23,nepo,0.10111328835257481
23,fide_chess,0.03737245791750352
23,is,0.028795402020559167
23,he,0.02630675289022069
23,russian,0.023204432348584027
23,the,0.020254820779863143
23,phchess,0.020231827905185594
23,in,0.019934558585745187
23,to,0.019887467081291473
23,it,0.018718091433482843
24,wc,0.1923508757673136
24,must,0.15279145559366333
24,renounce,0.09220884464804964
24,inaugural,0.09219369770251923
24,merely,0.09179779604746566
24,fair,0.08838684293615204
24,fischer_random,0.08804811432803646
24,vodjpvik1x,0.08461253880469291
24,2022,0.07484274855780677
24,saynoto2900,0.07165212889926065
25,ian,0.09433974604678026
25,he,0.031681184947945015
25,for,0.030068553859105274
25,is,0.027325141790069396
25,nepoding,0.026455059982043307
25,ding,0.025770423077404823
25,was,0.025170149014746613
25,that,0.02416008564627799
25,worldchesschampionship,0.024070404337917677
25,his,0.02208302121023931
26,world,0.039249120561322015
26,champion,0.036117309064541914
26,he,0.03449219538837457
26,it,0.033466764721904456
26,the,0.032318264344324096
26,fide_chess,0.02961840341280088
26,title,0.028483659059859247
26,be,0.0258895663115767
26,to,0.02537078136550094
26,but,0.025248453973204188
27,hishamcity,0.4712774334115678
27,turki_alalshikh,0.4574654825033609
27,asianchess,0.4574654825033609
27,heshamcity,0.4574654825033609
27,fide_chess,0.09460679622223399
27,you,0.0736605136342818
27,babe,0.055164633433738834
27,kisses,0.035440667901358205
27,kicking,0.0341216998993383
27,your,0.03376799733008474
28,chess,0.06449856412410424
28,championship,0.05804856332844225
28,world,0.05375506943532436
28,nepoding,0.03691651023551193
28,the,0.03598746839312968
28,worldchesschampionship,0.03078306056075683
28,2023,0.024663165513661097
28,game,0.023298622434956458
28,of,0.022792373136857537
28,most,0.022448837332091853
29,ding,0.09216059018305313
29,nepoding,0.06302342920756
29,co,0.04843753892321525
29,https,0.04836724069512688
29,the,0.021099706253515607
29,to,0.020749965653641636
29,of,0.01945543478648252
29,this,0.019403970568077213
29,moment,0.01820391911566363
29,richard,0.017787628344958954
30,c24live,0.06335722121301937
30,nepomniachtchi,0.06191859579662767
30,move,0.04237421119501145
30,computer,0.04085741613615781
30,co,0.03997917251311904
30,https,0.03992115005676413
30,nepoding,0.036398899811576506
30,ian,0.033114248866097845
30,but,0.02514946665696487
30,is,0.023484240237127522
31,women,0.07989830743370104
31,men,0.06325895841650979
31,you,0.03096833392270543
31,fide_chess,0.028385826800188155
31,to,0.02672190698810435
31,male,0.02624072156539728
31,maxwell12402371,0.025900086082346757
31,champion,0.02567750152098516
31,open,0.02564807480539142
31,world,0.02553312157166202
32,ding,0.09773105361981914
32,fide_chess,0.0681135919461423
32,vishy64theking,0.04951960278081023
32,it,0.03072093537529246
32,is,0.029361019232761715
32,lost,0.028460358003102388
32,would,0.026544603350404265
32,olimpiuurcan,0.024926224954841997
32,for,0.023892244773437567
32,but,0.023839105242948494
