id,topic,positive_score,neutral_score,negative_score
1387981,-1,0.4414921,0.548808,0.009699963
1398576,18,0.027595948,0.8258082,0.14659582
1398942,-1,0.48557484,0.5102229,0.0042022318
1399312,7,0.037285566,0.9545505,0.008163951
1399475,14,0.54248804,0.4524253,0.005086582
1401013,-1,0.907651,0.08008506,0.012263945
1402312,2,0.8644757,0.12589191,0.009632364
1393269,37,0.94036114,0.05599252,0.0036463581
1395250,25,0.3395139,0.65698946,0.0034966862
1397306,-1,0.48557493,0.51022285,0.0042022294
1399615,1,0.011240108,0.14632319,0.8424367
1399933,-1,0.0453657,0.4117442,0.5428901
1400592,8,0.09755728,0.43621284,0.46622992
1400711,7,0.021536406,0.26736397,0.7110996
1398339,14,0.54248804,0.4524253,0.005086582
1398347,18,0.027595948,0.8258082,0.14659582
1399339,14,0.54248804,0.4524253,0.005086582
1401318,-1,0.028840335,0.44108823,0.53007144
1401716,19,0.9205854,0.07627631,0.0031383038
1393076,37,0.9756384,0.021485534,0.0028761437
1394682,25,0.3395139,0.65698946,0.0034966862
1400029,-1,0.077166,0.9179206,0.0049134055
1401735,19,0.9205854,0.07627631,0.0031383038
1398280,20,0.24093632,0.7534431,0.0056205937
1399290,-1,0.041286293,0.9505786,0.0081351
1402577,11,0.24137129,0.7515754,0.0070533105
1395886,33,0.29122072,0.70491546,0.0038638446
1396141,6,0.018439151,0.78731465,0.19424617
1396753,2,0.87492204,0.12045578,0.0046221856
1401160,-1,0.028840335,0.44108817,0.53007144
1401961,5,0.023545528,0.5406663,0.4357882
1398466,14,0.542488,0.4524254,0.0050865817
1398752,23,0.9898929,0.008118769,0.001988363
1398820,3,0.008150542,0.12843005,0.86341935
1399305,1,0.04155829,0.60149217,0.35694948
1400360,2,0.87492204,0.12045578,0.0046221856
1402133,-1,0.59991175,0.3947472,0.005341119
1393111,18,0.027595948,0.8258082,0.14659582
1397568,3,0.9334209,0.06481833,0.0017607051
1397924,24,0.01511139,0.33716288,0.6477257
1399378,6,0.3204505,0.4632855,0.21626398
1400682,2,0.011669643,0.10892066,0.8794097
1396424,1,0.011240108,0.14632319,0.8424367
1396453,-1,0.974743,0.021495903,0.003761149
1397337,20,0.7938855,0.2012556,0.004858856
1398494,18,0.027595948,0.8258082,0.14659582
1398670,20,0.7938855,0.2012556,0.004858856
1395743,25,0.3395139,0.65698946,0.0034966862
1398318,7,0.43236378,0.5353109,0.03232528
1396909,-1,0.94855225,0.048547875,0.002899891
1397158,-1,0.93833625,0.058545366,0.0031183132
1401388,20,0.7938856,0.20125559,0.0048588547
1401426,-1,0.69372046,0.28390297,0.022376599
1402790,35,0.050762188,0.40988407,0.5393538
1385897,-1,0.94955015,0.04707592,0.003373899
1396511,19,0.9205854,0.07627631,0.0031383038
1393265,-1,0.17929506,0.8037092,0.016995726
1394093,-1,0.9760523,0.020377325,0.003570443
1398678,19,0.9205854,0.07627631,0.0031383038
1399898,-1,0.7257662,0.22810693,0.046126872
1400079,19,0.9205854,0.07627631,0.0031383038
1400936,1,0.020410644,0.25657693,0.7230125
1401015,18,0.027595948,0.8258082,0.1465958
1401347,-1,0.025750596,0.4988538,0.4753956
1401899,2,0.9142362,0.07955815,0.0062056687
1402387,-1,0.0149510205,0.22967868,0.7553704
1401508,11,0.39034033,0.603655,0.0060046315
1398181,1,0.98701966,0.011283227,0.0016971059
1392118,2,0.06713259,0.32918638,0.60368097
1395601,-1,0.83791244,0.16027091,0.0018166687
1396068,3,0.021892909,0.24063882,0.7374683
1399435,14,0.54248804,0.4524253,0.0050865845
1400810,15,0.06718522,0.9226448,0.010169982
1401053,-1,0.87507343,0.12123363,0.0036929855
1402090,-1,0.028823534,0.46636856,0.50480795
1388014,5,0.023545528,0.5406663,0.4357882
1393383,33,0.29122072,0.70491546,0.0038638446
1396433,-1,0.82523245,0.17199044,0.0027771639
1398256,2,0.20460041,0.77773404,0.017665569
1398502,-1,0.87507343,0.12123363,0.0036929855
1399043,-1,0.9904081,0.0077247415,0.0018671523
1401872,11,0.5686869,0.34108278,0.090230376
1402760,3,0.37036985,0.58346385,0.046166323
1398915,18,0.027595948,0.8258082,0.1465958
1392304,14,0.542488,0.4524254,0.0050865817
1393049,33,0.29122075,0.70491546,0.0038638446
1400657,6,0.08098661,0.88299936,0.036014054
1400815,27,0.042844906,0.1682656,0.78888947
1402251,2,0.9773637,0.020728024,0.0019083027
1388479,5,0.023545528,0.5406663,0.4357882
1398222,-1,0.027602507,0.922288,0.050109427
1400202,-1,0.028840335,0.44108823,0.53007144
1401450,20,0.7938855,0.20125565,0.004858856
1401738,19,0.9205854,0.07627631,0.0031383038
1395799,0,0.07718432,0.7046772,0.21813847
1396575,-1,0.98584485,0.011696729,0.0024584404
1399023,-1,0.028840335,0.44108817,0.53007144
1399210,-1,0.8379124,0.16027093,0.0018166675
1399539,14,0.54248804,0.4524253,0.005086582
1399906,-1,0.028840335,0.44108817,0.53007144
1402314,-1,0.08107615,0.9117846,0.0071392823
1392741,-1,0.028840335,0.44108823,0.53007144
1394115,20,0.7938856,0.20125559,0.0048588547
1394358,18,0.027595948,0.8258082,0.14659582
1394697,2,0.13659973,0.65861386,0.20478646
1397637,6,0.9479179,0.04805807,0.004024077
1398171,14,0.54248804,0.4524253,0.005086582
1401931,3,0.051399898,0.94167167,0.006928403
1391896,-1,0.94855225,0.048547875,0.002899891
1395717,20,0.7938855,0.20125565,0.004858856
1395741,2,0.9020328,0.08989148,0.00807575
1398456,-1,0.8379124,0.16027093,0.0018166675
1400386,-1,0.9683506,0.02797232,0.003677134
1400626,1,0.95649886,0.04136336,0.002137794
1401590,11,0.46400398,0.530219,0.0057769693
1399936,-1,0.48557493,0.51022285,0.0042022294
1400060,-1,0.93833625,0.058545366,0.0031183145
1400179,30,0.010968469,0.21490794,0.77412355
1401277,0,0.88780534,0.09735395,0.014840741
1394075,3,0.12434668,0.86820877,0.0074445554
1400254,9,0.08040622,0.89125246,0.028341329
1400338,6,0.60710394,0.3689231,0.023972977
1402221,-1,0.5941782,0.39844307,0.0073786792
1402641,-1,0.38708544,0.601611,0.011303508
1402674,6,0.31423122,0.6612837,0.024485108
1392764,1,0.38222936,0.21855602,0.39921466
1394105,-1,0.80581623,0.19069505,0.003488793
1394506,1,0.6138036,0.32942468,0.05677169
1394515,-1,0.93833625,0.058545366,0.0031183132
1397297,-1,0.017260393,0.16731216,0.8154275
1397854,25,0.3395139,0.65698946,0.0034966862
1402249,-1,0.5941782,0.39844307,0.0073786792
1399368,-1,0.028840335,0.44108823,0.53007144
1400038,-1,0.69372046,0.28390297,0.022376599
1400055,0,0.05312524,0.8778262,0.06904857
1400125,-1,0.48557493,0.51022285,0.0042022294
1401666,19,0.9205854,0.07627631,0.0031383038
1401850,3,0.008798451,0.12090996,0.87029153
1399037,14,0.54248804,0.4524253,0.005086582
1399074,14,0.54248804,0.4524253,0.005086582
1399771,1,0.024540966,0.27418166,0.70127726
1400410,-1,0.041286293,0.9505786,0.0081351
1400511,-1,0.94517267,0.051318813,0.003508455
1402644,-1,0.04217342,0.9526743,0.0051522204
1395064,-1,0.41636315,0.55888295,0.024753887
1395539,18,0.027595948,0.8258082,0.14659582
1395622,18,0.027595948,0.8258082,0.14659582
1397282,1,0.31436005,0.6749446,0.010695353
1397553,18,0.027595948,0.8258082,0.14659582
1400762,-1,0.072585575,0.9192965,0.008117929
1401220,-1,0.028840335,0.44108817,0.53007144
1395196,1,0.7080629,0.28819543,0.003741636
1402212,-1,0.041634444,0.95176107,0.0066044205
1393036,-1,0.97034746,0.02683945,0.0028131227
1394478,3,0.03935949,0.9543369,0.006303614
1394762,33,0.29122075,0.70491546,0.0038638446
1394896,33,0.29122075,0.70491546,0.0038638446
1394903,14,0.54248804,0.4524253,0.005086582
1396157,14,0.54248804,0.4524253,0.005086582
1397154,30,0.010968469,0.21490794,0.77412355
1397595,19,0.9205854,0.07627631,0.0031383038
1401158,-1,0.84497464,0.14885172,0.0061736293
1401159,-1,0.028840335,0.44108817,0.53007144
1401908,1,0.98701966,0.011283227,0.0016971059
1402109,3,0.793699,0.20273493,0.0035660246
1400266,-1,0.87507343,0.12123363,0.0036929855
1400430,-1,0.48557493,0.51022285,0.0042022294
1400538,20,0.7938856,0.20125559,0.0048588547
1392775,14,0.54248804,0.4524253,0.005086582
1401472,-1,0.69372046,0.28390297,0.022376599
1401578,-1,0.69372046,0.28390297,0.022376599
1391001,0,0.24896415,0.7479223,0.0031134982
1391457,-1,0.088175386,0.9049427,0.0068819495
1391513,-1,0.023782618,0.9585367,0.01768065
1394316,-1,0.6078665,0.38878572,0.0033477691
1397108,-1,0.17929506,0.8037092,0.016995726
1397124,-1,0.94855225,0.048547875,0.002899891
1399962,-1,0.7330184,0.23459089,0.03239078
1400284,6,0.8355338,0.1353818,0.029084433
1402619,6,0.11976909,0.81459576,0.065635026
1402802,-1,0.62295264,0.37140292,0.0056444416
1394169,18,0.027595948,0.8258082,0.14659582
1399425,1,0.0734588,0.9166977,0.009843494
1400738,1,0.8965435,0.08432381,0.019132722
1402429,2,0.16440234,0.8327821,0.0028155649
1397122,-1,0.80581623,0.19069505,0.003488793
1384929,-1,0.092173,0.90435314,0.003473875
1391797,-1,0.8636966,0.13267882,0.003624618
1396546,20,0.7938856,0.20125559,0.0048588547
1396568,2,0.29587966,0.69950473,0.0046155625
1398273,6,0.055370905,0.9399824,0.004646707
1399691,18,0.027595948,0.8258082,0.1465958
1393041,-1,0.9701019,0.027936649,0.0019614245
1394569,14,0.54248804,0.4524253,0.005086582
1396927,2,0.013770071,0.2580361,0.72819376
1397180,-1,0.98163295,0.015901437,0.0024656414
1397199,1,0.09129274,0.8519971,0.05671017
1397794,14,0.54248804,0.4524253,0.005086582
1400915,18,0.027595948,0.8258082,0.1465958
1401001,-1,0.0487712,0.93832314,0.012905671
1401230,15,0.018669445,0.32495824,0.65637237
1389980,9,0.019829364,0.2809869,0.69918376
1398732,14,0.54248804,0.4524253,0.005086582
1398790,18,0.027595958,0.8258082,0.14659587
1400407,18,0.027595948,0.8258082,0.14659582
1400395,20,0.7938856,0.20125559,0.0048588547
1400609,7,0.19945477,0.5689737,0.23157148
1401669,0,0.03904074,0.8868895,0.07406982
1401769,-1,0.059547603,0.7219144,0.21853799
1385519,22,0.04133149,0.40544194,0.55322653
1396475,-1,0.021822492,0.27692875,0.7012487
1396642,33,0.29122075,0.70491546,0.0038638446
1398712,1,0.020410648,0.25657693,0.7230124
1398910,3,0.22635083,0.76872116,0.0049280887
1398917,-1,0.18493974,0.7839232,0.031137029
1401021,-1,0.011998381,0.081711486,0.9062902
1402317,20,0.84367913,0.15235318,0.0039676595
1400311,-1,0.028840335,0.44108817,0.53007144
1394197,20,0.7938856,0.20125559,0.0048588547
1395987,25,0.3395139,0.65698946,0.0034966862
1396655,7,0.44550055,0.44369003,0.110809445
1399486,-1,0.93833625,0.058545366,0.0031183132
1399701,-1,0.7487603,0.24744219,0.0037975428
1399715,-1,0.15733306,0.80233914,0.040327813
1391996,-1,0.60786664,0.38878557,0.0033477668
1397012,-1,0.15532762,0.837958,0.0067143994
1400103,-1,0.025565257,0.46155214,0.5128826
1401615,0,0.0063945875,0.1785723,0.81503314
1401806,6,0.0054798634,0.045772854,0.9487473
1398558,20,0.7938856,0.20125559,0.0048588547
1400072,3,0.6829328,0.28309405,0.03397314
1400082,19,0.89159685,0.10557343,0.002829661
1400152,20,0.7938856,0.20125559,0.0048588547
1400278,3,0.49049768,0.49389744,0.015604907
1401177,3,0.13125628,0.45766148,0.41108224
1390584,-1,0.1640534,0.645188,0.19075865
1393225,-1,0.9791251,0.018658863,0.0022160504
1397594,25,0.3395139,0.65698946,0.0034966862
1397850,25,0.3395139,0.65698946,0.0034966862
1397922,-1,0.027602507,0.922288,0.050109427
1399444,1,0.3143601,0.6749446,0.01069536
1399499,-1,0.027602507,0.922288,0.050109427
1400718,-1,0.69372046,0.28390297,0.022376599
1385515,-1,0.8927395,0.10458173,0.0026787445
1396550,25,0.3395139,0.65698946,0.0034966862
1397889,14,0.54248804,0.4524253,0.005086582
1400088,3,0.98160917,0.016266627,0.0021242113
1400965,-1,0.87507343,0.12123363,0.0036929855
1401005,-1,0.69372046,0.28390297,0.022376599
1402104,1,0.36456978,0.6304008,0.005029498
1402117,1,0.046277583,0.81679785,0.13692458
1386503,-1,0.052836288,0.9382809,0.008882828
1390934,3,0.01876673,0.9297065,0.051526744
1396996,14,0.54248804,0.4524253,0.005086582
1400205,-1,0.41411933,0.5806029,0.0052777645
1400388,-1,0.9760523,0.020377325,0.003570443
1400637,3,0.026609017,0.18273142,0.7906596
1399393,14,0.54248804,0.4524253,0.005086582
1401080,20,0.7938856,0.20125559,0.0048588547
1401134,3,0.16725007,0.7627527,0.06999723
1401944,1,0.98701966,0.011283227,0.0016971059
1400109,-1,0.87507343,0.12123363,0.0036929855
1398703,-1,0.9206265,0.06685416,0.012519356
1399306,0,0.014466128,0.1555686,0.82996523
1399764,1,0.04155829,0.60149217,0.35694948
1401319,-1,0.10416077,0.4616185,0.43422076
1401328,1,0.01315832,0.15720844,0.8296332
1401645,25,0.933846,0.062307034,0.0038469073
1401787,-1,0.0806928,0.67861134,0.24069592
1391273,0,0.96053743,0.03410066,0.0053618737
1392080,-1,0.3769463,0.559968,0.063085705
1399662,1,0.5908009,0.395864,0.013335149
1392673,20,0.79388535,0.2012558,0.004858855
1394711,30,0.010968469,0.21490794,0.77412355
1398165,14,0.54248804,0.4524253,0.005086582
1402510,-1,0.009114609,0.41063914,0.5802462
1402561,-1,0.18444686,0.80777496,0.0077781403
1402597,-1,0.25670987,0.7269429,0.016347189
1391886,18,0.027595948,0.8258082,0.14659582
1397055,-1,0.98163295,0.015901428,0.0024656404
1400171,1,0.011240108,0.14632319,0.8424367
1400279,-1,0.028840335,0.44108817,0.53007144
1400465,15,0.9340876,0.062986165,0.0029262563
1402793,-1,0.24567443,0.75070775,0.0036177365
1402866,1,0.58524853,0.41039893,0.004352517
1399347,30,0.010968469,0.21490794,0.77412355
1399989,2,0.24894196,0.29497868,0.4560794
1400367,-1,0.9383364,0.058545344,0.0031183162
1400392,-1,0.008172078,0.14877884,0.84304905
1402473,-1,0.99144757,0.006716384,0.0018360602
1401859,-1,0.1432704,0.829305,0.027424594
1402667,1,0.028232664,0.9251614,0.04660585
1401968,15,0.021081157,0.36886886,0.6100501
1399794,1,0.011240108,0.14632319,0.8424367
1394109,-1,0.17929506,0.8037092,0.016995726
1394385,-1,0.9904081,0.0077247415,0.0018671523
1396286,14,0.54248804,0.4524253,0.005086582
1397231,-1,0.94855225,0.048547875,0.002899891
1399422,-1,0.8379124,0.16027093,0.0018166675
1399689,15,0.078076124,0.9150737,0.006850161
1400675,2,0.66256404,0.32412887,0.013307116
1400787,-1,0.48557493,0.51022285,0.0042022294
1400921,-1,0.027602507,0.922288,0.050109427
1393158,18,0.027595948,0.8258082,0.14659582
1398776,18,0.027595948,0.8258082,0.14659582
1385263,-1,0.86989546,0.12577285,0.0043317
1397661,25,0.3395139,0.65698946,0.0034966862
1399133,14,0.54248804,0.4524253,0.005086582
1390830,9,0.41046688,0.58506906,0.0044639786
1393243,0,0.9674181,0.03070177,0.0018801324
1398571,24,0.01511139,0.33716288,0.6477257
1394836,20,0.7938855,0.20125565,0.004858856
1396049,19,0.9205854,0.07627631,0.0031383038
1396703,3,0.21758687,0.47546473,0.30694842
1397258,25,0.3395139,0.65698946,0.0034966862
1399389,3,0.043355804,0.27601197,0.6806322
1399614,-1,0.028840335,0.44108817,0.53007144
1400773,1,0.02454096,0.2741817,0.7012773
1400819,-1,0.028840335,0.44108817,0.53007144
1401169,19,0.9205854,0.07627631,0.0031383038
1401402,19,0.9205854,0.07627631,0.0031383038
1402413,9,0.9097551,0.08545063,0.0047942777
1398660,14,0.54248804,0.4524253,0.005086582
1399000,14,0.54248804,0.4524253,0.005086582
1399546,37,0.978336,0.019786598,0.0018773931
1399984,1,0.028551048,0.51403326,0.45741576
1397580,-1,0.35441372,0.63971674,0.0058695194
1397729,25,0.3395139,0.65698946,0.0034966862
1386560,-1,0.028416978,0.9039268,0.067656144
1401304,-1,0.028840335,0.44108817,0.53007144
1402969,-1,0.009933096,0.44732895,0.54273796
1393084,-1,0.15377066,0.829385,0.016844383
1398971,14,0.54248804,0.4524253,0.005086582
1388881,0,0.9774571,0.019147953,0.003394924
1391599,-1,0.6904088,0.3047359,0.0048552775
1401723,19,0.9205854,0.07627631,0.0031383038
1401834,2,0.32003778,0.6685261,0.011436103
1392386,2,0.010902933,0.13120778,0.8578893
1398048,-1,0.33868566,0.6290599,0.032254428
1398927,-1,0.8962896,0.09946969,0.0042407187
1399594,-1,0.041286293,0.9505786,0.0081351
1399815,2,0.021557437,0.3644415,0.6140011
1399959,-1,0.93833625,0.058545366,0.0031183132
1400882,20,0.7938856,0.20125559,0.0048588547
1401262,-1,0.028840335,0.44108817,0.53007144
1397927,-1,0.69372046,0.28390297,0.022376599
1400982,18,0.027595948,0.8258082,0.14659582
1388749,-1,0.012341966,0.28952274,0.6981353
1393838,18,0.027595948,0.8258082,0.1465958
1396198,20,0.7938856,0.20125559,0.0048588547
1398220,1,0.5873135,0.33742824,0.07525825
1398384,9,0.04459798,0.9502846,0.005117398
1385208,-1,0.16420054,0.82887,0.006929521
1400621,30,0.010968469,0.21490794,0.77412355
1400444,1,0.011240101,0.14632319,0.8424367
1400477,1,0.011240101,0.14632319,0.8424367
1394047,5,0.009880584,0.11902359,0.8710958
1394521,3,0.02457843,0.5031239,0.47229773
1394533,3,0.89107317,0.1048591,0.0040677493
1397483,-1,0.83791244,0.1602709,0.0018166669
1399722,-1,0.48557493,0.51022285,0.0042022294
1400257,1,0.011240108,0.14632319,0.8424367
1400320,11,0.7457869,0.23352602,0.020687131
1402682,2,0.45820662,0.5316408,0.010152512
1392072,1,0.98701966,0.011283227,0.0016971059
1392413,20,0.7938856,0.20125559,0.0048588547
1396566,18,0.027595948,0.8258082,0.1465958
1399027,14,0.54248804,0.4524253,0.0050865845
1399092,37,0.978336,0.019786604,0.0018773931
1399278,6,0.2713311,0.6704433,0.058225654
1400319,-1,0.21344343,0.76474464,0.021811856
1402302,-1,0.036207665,0.94801754,0.015774839
1393548,7,0.19224386,0.79869413,0.009062014
1398811,20,0.7938853,0.20125583,0.0048588547
1398959,18,0.027595958,0.8258082,0.14659587
1400122,-1,0.48557493,0.51022285,0.0042022294
1401513,19,0.9205854,0.07627631,0.0031383038
1390724,2,0.10763974,0.51901746,0.37334275
1393196,-1,0.9674181,0.030701773,0.0018801335
1394111,37,0.978336,0.019786598,0.0018773931
1396303,1,0.4315009,0.5138572,0.05464186
1397093,20,0.7938856,0.20125559,0.0048588547
1400678,20,0.7938856,0.20125559,0.0048588547
1400783,2,0.8252796,0.17173937,0.0029810092
1397058,-1,0.9791251,0.018658863,0.0022160504
1398063,3,0.02457843,0.5031239,0.47229773
1398943,-1,0.7487603,0.24744219,0.0037975428
1399197,6,0.95285016,0.038646866,0.008502932
1392875,-1,0.6078668,0.3887854,0.0033477664
1397388,18,0.027595948,0.8258082,0.1465958
1397767,-1,0.3386855,0.62906,0.03225443
1397778,18,0.027595948,0.8258082,0.14659582
1397862,25,0.3395139,0.65698946,0.0034966862
1399485,-1,0.5576896,0.4282631,0.014047233
1399626,-1,0.06375221,0.21879023,0.7174576
1399839,-1,0.11110469,0.820378,0.068517335
1389644,9,0.016114397,0.31888965,0.664996
1393289,18,0.027595958,0.8258082,0.14659587
1394664,9,0.9779179,0.019963998,0.0021181556
1401567,1,0.17193122,0.63474756,0.19332124
1401815,-1,0.07716598,0.91792065,0.0049134083
1385517,22,0.0411787,0.40017658,0.5586448
1392110,18,0.027595948,0.8258082,0.1465958
1398142,14,0.54248804,0.4524253,0.005086582
1398673,18,0.027595948,0.8258082,0.14659582
1398686,-1,0.30524445,0.64969665,0.045058854
1399158,-1,0.9904649,0.0075950483,0.001939974
1399472,14,0.54248804,0.4524253,0.005086582
1399553,-1,0.8962896,0.09946969,0.0042407187
1400412,0,0.03852182,0.41727442,0.54420376
1401122,-1,0.87507343,0.12123363,0.0036929855
1401206,19,0.9205854,0.07627631,0.0031383038
1402137,30,0.15344095,0.8395694,0.006989675
1399424,1,0.020836968,0.14513902,0.83402395
1401163,6,0.8624533,0.13435878,0.003187926
1401938,1,0.98701966,0.011283227,0.0016971059
1394861,1,0.010913504,0.1155747,0.8735118
1399195,20,0.7938855,0.20125565,0.004858856
1399549,19,0.9205854,0.07627631,0.0031383038
1399775,-1,0.7679222,0.22841851,0.0036592847
1401729,1,0.6138036,0.32942468,0.05677169
1400900,-1,0.027602507,0.922288,0.050109427
1391904,33,0.29122075,0.70491546,0.0038638446
1396184,2,0.9803381,0.016224809,0.003437112
1398346,-1,0.7645519,0.19152078,0.043927334
1398353,23,0.9898928,0.008118776,0.0019883628
1401288,1,0.013331884,0.0868509,0.8998172
1401707,19,0.9205854,0.07627631,0.0031383038
1386722,1,0.83062917,0.14957854,0.019792264
1400226,1,0.011240108,0.14632319,0.8424367
1400546,18,0.027595948,0.8258082,0.14659582
1400854,-1,0.48557493,0.51022285,0.0042022294
1399520,-1,0.87507343,0.12123363,0.0036929855
1402778,-1,0.042173393,0.95267445,0.005152219
1402539,-1,0.7412321,0.25678858,0.0019793264
1402624,-1,0.45689905,0.53618133,0.0069196997
1388239,5,0.023545528,0.5406663,0.4357882
1398753,15,0.078076124,0.9150737,0.006850161
1394646,20,0.7938856,0.20125559,0.0048588547
1395604,-1,0.025565257,0.46155214,0.5128826
1397155,-1,0.041286293,0.9505786,0.0081351
1397189,-1,0.95416963,0.042794604,0.0030357633
1400973,1,0.93585277,0.06120444,0.0029427868
1401247,-1,0.5437298,0.41249543,0.043774776
1394339,34,0.072061546,0.9214396,0.006498919
1395280,-1,0.06162679,0.52914536,0.4092278
1396095,33,0.29122075,0.70491546,0.0038638446
1396715,10,0.5370648,0.45759985,0.0053353873
1399709,-1,0.7487603,0.24744219,0.0037975428
1402414,3,0.20625828,0.7006271,0.09311465
1397352,-1,0.9342874,0.06429375,0.001418811
1398035,3,0.89107317,0.104859136,0.0040677493
1399077,14,0.54248804,0.4524253,0.005086582
1399960,7,0.92752546,0.06814615,0.0043283934
1400516,1,0.98701966,0.011283227,0.0016971059
1401010,-1,0.69372046,0.28390297,0.022376599
1402658,-1,0.063029304,0.9301869,0.0067837825
1401216,-1,0.028840335,0.44108817,0.53007144
1398415,37,0.9756384,0.021485534,0.0028761437
1398672,3,0.1703199,0.5242304,0.3054497
1398894,-1,0.7487603,0.24744219,0.0037975428
1399061,15,0.078076124,0.9150737,0.006850161
1399562,6,0.58280677,0.41190863,0.005284633
1400450,19,0.9205854,0.07627631,0.0031383038
1400950,-1,0.044191323,0.8338275,0.121981174
1400966,-1,0.028840335,0.44108817,0.53007144
1397504,3,0.09283718,0.8859712,0.021191632
1399058,18,0.027595948,0.8258082,0.14659582
1399737,37,0.972484,0.021853652,0.0056623337
1401176,1,0.020410648,0.25657693,0.7230124
1402549,2,0.047553014,0.82533526,0.12711172
1402570,-1,0.042173393,0.95267445,0.005152219
1402578,9,0.29334936,0.70177627,0.004874382
1394089,-1,0.97456723,0.022106884,0.0033258847
1395410,33,0.29122075,0.70491546,0.0038638446
1395535,-1,0.93833625,0.058545366,0.0031183132
1395877,-1,0.3769463,0.559968,0.0630857
1395915,0,0.06756778,0.89938307,0.033049155
1397173,20,0.7938856,0.20125559,0.0048588547
1397292,25,0.3395139,0.65698946,0.0034966862
1400671,1,0.006420538,0.0684107,0.9251687
1393282,-1,0.94855225,0.048547875,0.002899891
1394096,18,0.027595948,0.8258082,0.14659582
1397571,-1,0.95416963,0.042794604,0.0030357633
1399844,-1,0.9760523,0.020377325,0.003570443
1390024,3,0.010139794,0.14795119,0.841909
1391446,0,0.41885698,0.57149374,0.009649255
1396031,1,0.0185481,0.46819204,0.5132599
1390590,36,0.88153225,0.113414414,0.0050532925
1394091,-1,0.6078668,0.38878542,0.0033477675
1396265,3,0.98863554,0.009236238,0.0021282951
1397188,-1,0.9720652,0.026094727,0.0018400197
1397876,1,0.5755571,0.28572953,0.13871337
1399573,-1,0.116404064,0.6166424,0.26695353
1399590,3,0.07959688,0.9060612,0.014341925
1399824,37,0.9754964,0.022878695,0.0016248167
1398331,0,0.07633666,0.48415187,0.43951142
1398372,-1,0.7487603,0.24744219,0.0037975428
1398771,18,0.027595948,0.8258082,0.14659582
1399364,-1,0.077166,0.9179206,0.0049134055
1401773,-1,0.69372046,0.28390297,0.022376599
1387137,25,0.08768254,0.77068996,0.14162752
1400956,19,0.9205854,0.07627635,0.0031383054
1400959,2,0.87492204,0.12045578,0.0046221856
1402128,-1,0.8489716,0.14900626,0.0020221153
1392041,-1,0.111077234,0.87933683,0.009585989
1393327,19,0.9205854,0.07627631,0.0031383038
1400208,-1,0.012493169,0.08640804,0.9010988
1400616,2,0.98523486,0.012146069,0.0026190074
1401654,19,0.9205854,0.07627631,0.0031383038
1395427,33,0.29122075,0.70491546,0.0038638446
1395853,33,0.29122075,0.70491546,0.0038638446
1398391,14,0.542488,0.4524254,0.0050865817
1400113,-1,0.9709564,0.027246088,0.0017975066
1396216,20,0.7938856,0.20125559,0.0048588547
1399418,14,0.54248804,0.4524253,0.005086582
1400804,2,0.94318795,0.050765004,0.0060470006
1401959,-1,0.19143225,0.7087944,0.099773295
1396892,20,0.7938855,0.20125565,0.004858856
1398912,-1,0.9760523,0.020377325,0.003570443
1399073,-1,0.027602507,0.922288,0.050109427
1399538,14,0.54248804,0.4524253,0.005086582
1399911,1,0.011240108,0.14632319,0.8424367
1400283,1,0.011240101,0.14632319,0.8424367
1400326,1,0.029435398,0.84253424,0.12803027
1400458,18,0.027595948,0.8258082,0.14659582
1402122,30,0.31217095,0.6745557,0.013273333
1400253,19,0.9205854,0.07627631,0.0031383038
1391953,3,0.48020923,0.45689577,0.06289502
1394596,2,0.75218725,0.24485816,0.0029545964
1398810,14,0.542488,0.4524254,0.0050865817
1398854,20,0.7938856,0.20125559,0.0048588547
1395986,-1,0.028840335,0.44108823,0.53007144
1399920,1,0.011240101,0.14632319,0.8424367
1400656,1,0.7572619,0.23681983,0.005918279
1400688,20,0.7938856,0.20125559,0.0048588547
1400697,-1,0.48557517,0.5102226,0.0042022294
1400912,1,0.018311966,0.97263306,0.009054954
1400994,-1,0.028840335,0.44108817,0.53007144
1402472,3,0.29978603,0.69431335,0.0059006074
1392322,33,0.29122055,0.7049157,0.0038638457
1392440,2,0.16440234,0.8327821,0.0028155649
1402986,1,0.41016772,0.5720108,0.017821552
1397584,20,0.7938856,0.20125559,0.0048588547
1400733,18,0.027595948,0.8258082,0.14659582
1398435,14,0.54248804,0.4524253,0.005086582
1399217,19,0.9205854,0.07627631,0.0031383038
1399825,15,0.9340876,0.062986165,0.0029262563
1400212,-1,0.23346293,0.75530565,0.011231423
1400566,6,0.91643703,0.07968531,0.0038776859
1400542,1,0.020410648,0.25657693,0.7230124
1401184,20,0.7938856,0.20125559,0.0048588547
1401358,-1,0.21342732,0.6098112,0.17676152
1393212,18,0.027595948,0.8258082,0.14659582
1401303,-1,0.028840335,0.44108817,0.53007144
1401617,-1,0.47179183,0.52125674,0.006951392
1385672,22,0.010652785,0.11072039,0.87862694
1394946,14,0.54248804,0.4524253,0.005086582
1392932,14,0.54248804,0.4524253,0.005086582
1395515,-1,0.1195119,0.8748468,0.0056412537
1395850,20,0.7938856,0.20125559,0.0048588547
1400188,15,0.078076124,0.9150737,0.006850161
1392695,-1,0.60786664,0.38878557,0.0033477668
1393503,-1,0.5661181,0.27288365,0.16099821
1397235,20,0.7938856,0.20125559,0.0048588547
1399416,14,0.54248804,0.4524253,0.005086582
