text_id,text,type
1086303,negreira,PERSON
1083658,negreira,PERSON
1083658,barcelona,ORGANIZATION
1083875,madrid,LOCATION
1083875,negreira,LOCATION
1083875,madrid,LOCATION
1086281,madrid,ORGANIZATION
1086281,madrid,ORGANIZATION
1085146,madrid,ORGANIZATION
1089518,negreira',PERSON
1088445,barça,ORGANIZATION
1089029,medina cantalejo,PERSON
1089029,negreira',PERSON
1085517,negreira boys,ORGANIZATION
1088797,negreira',PERSON
1082304,barsa,ORGANIZATION
1089894,barsa,PERSON
1082615,madrid,ORGANIZATION
1082615,xavi,PERSON
1082615,xavi,PERSON
1088034,negreira,ORGANIZATION
1083563,barsa,LOCATION
1087477,vinicius,PERSON
1087477,negreira,PERSON
1082924,var,EVENT
1082924,negreira,PERSON
1087330,negreira,ORGANIZATION
1087381,negreira,PERSON
1087756,negreira,PERSON
1082021,uefa,ORGANIZATION
1082021,fc barcelona,ORGANIZATION
1082021,negreira',PERSON
1088992,barsa,ORGANIZATION
1086905,negreira,PERSON
1082909,barsa,ORGANIZATION
1082909,madrid,ORGANIZATION
1082909,barsa,ORGANIZATION
1085931,vinicius,PERSON
1085931,gavi,PERSON
1085931,negreira,PERSON
1085931,barcelona,ORGANIZATION
1082131,barça,ORGANIZATION
1082131,negreira,PERSON
1088154,barsa,ORGANIZATION
1084560,madrid,ORGANIZATION
1083060,barsa,LOCATION
1089907,barça,ORGANIZATION
1089907,negreira,PERSON
1089907,vinicius,PERSON
1086763,negreira,PERSON
1089270,rfef,ORGANIZATION
1089270,negreira',PERSON
1085910,madrid,ORGANIZATION
1085910,negreira,PERSON
1085193,negreira,PERSON
1085193,barça,ORGANIZATION
1088816,medina cantalejo,PERSON
1088816,negreira,PERSON
1089178,negreira,PERSON
1089178,medina cantalejo,PERSON
1087568,negreira fc,ORGANIZATION
1087568,madrid,ORGANIZATION
1088261,negreira,PERSON
1088752,negreira,PERSON
1083086,barsa,ORGANIZATION
1083086,madrid,ORGANIZATION
1083166,xavi,PERSON
1083166,xavi,PERSON
1087828,barsa,PERSON
1088578,negreira,PERSON
1086995,negreira,PERSON
1088305,barcelona,ORGANIZATION
1088305,barsa,ORGANIZATION
1085246,madrid,ORGANIZATION
1085246,negreira,PERSON
1081532,barsa,PERSON
1088791,negreira',PERSON
1084586,barsa,ORGANIZATION
1082908,fiscalía,ORGANIZATION
1082908,negreira,OTHER
1087793,barsa,ORGANIZATION
1089866,negreira,PERSON
1088020,negreira,PERSON
1088020,barça,ORGANIZATION
1088020,ctarfef,ORGANIZATION
1088020,rfef,ORGANIZATION
1084022,barsa,ORGANIZATION
1085374,barsa,ORGANIZATION
1086849,negreira,PERSON
1084531,barsa,ORGANIZATION
1087928,barça,ORGANIZATION
1087928,negreira,PERSON
1089409,negreira,PERSON
1087912,negreira,PERSON
1086211,gavi,PERSON
1086211,negreira,PERSON
1086139,barsa,ORGANIZATION
1086139,madrid,ORGANIZATION
1085309,barsa,ORGANIZATION
1085850,barsa,ORGANIZATION
1086641,barcelona,ORGANIZATION
1086641,negreira,PERSON
1086265,negreira,PERSON
1088162,negreira,PERSON
1082828,barsa,ORGANIZATION
1082417,barsa,ORGANIZATION
1090158,negreira,PERSON
1090158,barça,ORGANIZATION
1086787,barsa,ORGANIZATION
1086758,madrid,ORGANIZATION
1084484,madrid,ORGANIZATION
1084484,barsa,ORGANIZATION
1084916,barsa,ORGANIZATION
1089414,barsa,ORGANIZATION
1082326,real madrid,ORGANIZATION
1082326,barsa,ORGANIZATION
1082326,pedri,PERSON
1087849,madrid,ORGANIZATION
1087849,negreira,PERSON
1084246,barsa,ORGANIZATION
1084823,real madrid,ORGANIZATION
1084823,barsa,PERSON
1084823,barcelona,ORGANIZATION
1089867,negreira,PERSON
1084936,madrid,ORGANIZATION
1084285,enríquez negreira,PERSON
1086760,negreira,PERSON
1086760,negreira,PERSON
1086037,barsa,ORGANIZATION
1084494,barsa,ORGANIZATION
1089593,rfef,ORGANIZATION
1088035,negreira,PERSON
1088035,barcelona,ORGANIZATION
1087534,negreira,PERSON
1087633,negreira,PERSON
1086043,barsa,ORGANIZATION
1082893,barsa,ORGANIZATION
1085277,araujo,PERSON
1086297,negreira,PERSON
1086297,barsa,ORGANIZATION
1086295,negreira,ORGANIZATION
1087526,negreira,PERSON
1087526,negreira,PERSON
1090032,negreira,PERSON
1084406,barsa,ORGANIZATION
1086443,barsa,LOCATION
1083275,madrid,ORGANIZATION
1083275,barsa,ORGANIZATION
1082797,madrid,ORGANIZATION
1082797,barsa,ORGANIZATION
1082991,barsa,ORGANIZATION
1082991,madrid,ORGANIZATION
1086300,negreira,PERSON
1084879,madrid,ORGANIZATION
1082525,barsa,ORGANIZATION
1082525,madrid,ORGANIZATION
1086886,negreira,PERSON
1087286,barsa,LOCATION
1083546,barcelona,ORGANIZATION
1083546,real madrid,ORGANIZATION
1083546,barsa,PERSON
1082464,madrid,ORGANIZATION
1084654,barsa,ORGANIZATION
1088950,negreira,PERSON
1088950,negreira,PERSON
1083100,madrid,ORGANIZATION
1083100,vinicius,PERSON
1090182,negreira,PERSON
1087861,madrid,ORGANIZATION
1087861,barsa,ORGANIZATION
1082500,vini,PERSON
1085461,madrid,ORGANIZATION
1085461,barsa,ORGANIZATION
1084718,barsa,ORGANIZATION
1084718,pedri,PERSON
1089991,fiscalía,ORGANIZATION
1089991,negreira,PERSON
1089991,fiscalía,ORGANIZATION
1083882,barsa,ORGANIZATION
1083722,real madrid,ORGANIZATION
1089456,cta,ORGANIZATION
1089456,rfef,ORGANIZATION
1085108,negreira fc,ORGANIZATION
1082502,madrid,ORGANIZATION
1082502,barsa,ORGANIZATION
1089386,estrada fernández,PERSON
1089386,negreira,PERSON
1089386,rfef,ORGANIZATION
1089386,cta,ORGANIZATION
1083414,negreira,PERSON
1087443,barsa,ORGANIZATION
1087443,negreira,PERSON
1082608,negreira,PERSON
1089651,negreira,PERSON
1089651,negreira,PERSON
1082333,barsa,ORGANIZATION
1082333,madrid,ORGANIZATION
1082333,madrid,ORGANIZATION
1082333,barsa,ORGANIZATION
1085547,negreira,PERSON
1082738,vinicius,PERSON
1082738,gavi,PERSON
1082738,negreira,PERSON
1082738,barsa,LOCATION
1084760,barsa,ORGANIZATION
1089251,estrada fernández,LOCATION
1089251,barça,ORGANIZATION
1088542,negreira,PERSON
1088542,barcelona,ORGANIZATION
1088166,enríquez negreira,PERSON
1083227,real madrid,ORGANIZATION
1083227,negreira,PERSON
1089510,estrada fernández,PERSON
1089510,enríquez negreira,PERSON
1090101,negreira,PERSON
1090101,barcelona,ORGANIZATION
1085174,xavi,TITLE
1083532,madrid,ORGANIZATION
1083532,barsa,ORGANIZATION
1083532,pedri,PERSON
1088812,negreira,PERSON
1082459,negreira boys,ORGANIZATION
1089980,madrid,ORGANIZATION
1089980,barsa,ORGANIZATION
1089980,madrid,ORGANIZATION
1089485,negreira,PERSON
1088624,barsa,ORGANIZATION
1082912,real madrid,ORGANIZATION
1082912,barsa,ORGANIZATION
1082912,real madrid,ORGANIZATION
1086928,madrid,ORGANIZATION
1083682,barsa,ORGANIZATION
1085044,barsa,ORGANIZATION
1089787,madrid,ORGANIZATION
1083710,barsa,ORGANIZATION
1083710,madrid,ORGANIZATION
1086809,negreira,PERSON
1083120,barsa,ORGANIZATION
1083120,madrid,ORGANIZATION
1089253,xavi,PERSON
1089253,negreira,PERSON
1089253,xavi,PERSON
1082928,barsa,ORGANIZATION
1084971,ancelotti,PERSON
1082708,negreira,ORGANIZATION
1086345,barsa,LOCATION
1088197,negreira,PERSON
1083636,madrid,ORGANIZATION
1083636,barsa,ORGANIZATION
1084145,barsa,ORGANIZATION
1084145,madrid,ORGANIZATION
1084145,barsa,ORGANIZATION
1084145,madrid,ORGANIZATION
1086520,negreira,PERSON
1082020,uefa,ORGANIZATION
1082020,fc barcelona,ORGANIZATION
1082020,negreira',PERSON
1089323,barça,ORGANIZATION
1089323,negreira,PERSON
1084578,barsa,ORGANIZATION
1084578,negreira,PERSON
1084578,madrid,ORGANIZATION
1084321,madrid,ORGANIZATION
1084321,barcelona,ORGANIZATION
1088903,negreira,PERSON
1084958,barsa,PERSON
1089913,barsa,ORGANIZATION
1089453,negreira,PERSON
1089453,var,ORGANIZATION
1084949,real madrid,ORGANIZATION
1084949,barcelona,ORGANIZATION
1083817,madrid,ORGANIZATION
1083924,barsa,ORGANIZATION
1089890,negreira,PERSON
1088264,madrid,ORGANIZATION
1082498,madrid,ORGANIZATION
1082498,barsa,ORGANIZATION
1082498,barsa,ORGANIZATION
1082435,barsa,ORGANIZATION
1082631,negreira,PERSON
1088584,negreira,PERSON
1088584,cta,ORGANIZATION
1087450,negreira,PERSON
1087785,barsa,PERSON
1090139,madrid,LOCATION
1086860,negreira,PERSON
1084892,barsa,ORGANIZATION
1086662,negreira,PERSON
1085850,madrid,ORGANIZATION
1088924,negreira,PERSON
1084735,araujo,PERSON
1084735,xavi,PERSON
1085459,barsa,ORGANIZATION
1085459,gavi,PERSON
1089684,estrada fernández,PERSON
1089684,enríquez negreira,PERSON
1089684,barcelona,LOCATION
1087971,uefa,ORGANIZATION
1087971,negreira,PERSON
1082540,barça,ORGANIZATION
1082540,negreira,ORGANIZATION
1082540,gavi,PERSON
1085719,barsa,ORGANIZATION
1083599,real madrid,ORGANIZATION
1086473,barsa,ORGANIZATION
1086473,madrid,ORGANIZATION
1087535,negreira,PERSON
1088361,barsa,ORGANIZATION
1088017,negreira,PERSON
1087586,negreira,PERSON
1088143,barsa,ORGANIZATION
1086027,real madrid,ORGANIZATION
1086027,fc barcelona,ORGANIZATION
1088653,negreira,PERSON
1088653,madrid,ORGANIZATION
1083476,madrid,ORGANIZATION
1083476,barsa,PERSON
1084139,madrid,ORGANIZATION
1083845,barsa,ORGANIZATION
1089599,barça,ORGANIZATION
1089599,uefa,ORGANIZATION
1089599,negreira,TITLE
1088300,rfef,ORGANIZATION
1088300,cta,ORGANIZATION
1088300,cta,ORGANIZATION
1089322,negreira,LOCATION
1089322,barcelona,LOCATION
1086239,negreira,PERSON
1084382,xavi,PERSON
1084382,negreira,PERSON
1082786,barsa,ORGANIZATION
1082786,madrid,LOCATION
1082786,barsa,ORGANIZATION
1082691,rfef,ORGANIZATION
1082691,barcelona,ORGANIZATION
1082691,enríquez negreira,PERSON
1082691,barcelona,ORGANIZATION
1089738,cta,ORGANIZATION
1089738,estrada fernández,PERSON
1089738,var,ORGANIZATION
1089738,enríquez negreira,PERSON
1086497,barcelona,ORGANIZATION
1086497,negreira,PERSON
1084972,negreira,PERSON
1086553,negreira,PERSON
1089945,negreira,PERSON
1087621,var,EVENT
1087621,enríquez negreira,PERSON
1085637,negreira,PERSON
1084577,negreira,PERSON
1087338,negreira,PERSON
1090062,negreira,PERSON
1090062,barça,ORGANIZATION
1087946,uefa,ORGANIZATION
1087946,rfef,ORGANIZATION
1086209,gavi,PERSON
1086209,negreira,PERSON
1082450,xavi,PERSON
1082450,barsa,ORGANIZATION
1082450,xavi,PERSON
1082450,barsa,ORGANIZATION
1088950,negreira,PERSON
1086768,vini,PERSON
1086768,gavi,PERSON
1086768,negreira,PERSON
1089360,rfef,ORGANIZATION
1089360,negreira,PERSON
1089360,rfef,ORGANIZATION
1084863,madrid,ORGANIZATION
1084863,barsa,PERSON
1089641,enríquez negreira,PERSON
1089641,barça,ORGANIZATION
1089983,negreira,PERSON
1089983,barcelona,ORGANIZATION
1086735,negreira,PERSON
1088348,uefa,ORGANIZATION
1088348,negreira,PERSON
1084607,barsa,ORGANIZATION
1086961,barsa,ORGANIZATION
1086961,barsa,ORGANIZATION
1082718,realmadrid,ORGANIZATION
1082718,madrid,ORGANIZATION
1082718,barsa,ORGANIZATION
1084092,negreira,PERSON
1087378,negreira,PERSON
1084867,barsa,ORGANIZATION
1088833,negreira,PERSON
1082049,vinicius,PERSON
1082049,negreira,PERSON
1085895,vinicius,PERSON
1085895,gavi,PERSON
1085895,araujo,PERSON
1085895,negreira,PERSON
1089382,negreira,PERSON
1089382,cta,ORGANIZATION
1089382,rfef,ORGANIZATION
1089382,negreira,PERSON
1089382,ctarfef,ORGANIZATION
1089382,rfef,ORGANIZATION
1086591,madrid,ORGANIZATION
1086591,negreira,PERSON
1086591,vini,PERSON
1086591,barsa,ORGANIZATION
1089754,cta,ORGANIZATION
1089754,cta,ORGANIZATION
1089754,ctarfef,ORGANIZATION
1089754,estrada fernández,PERSON
1089754,negreira,PERSON
1089754,cta,ORGANIZATION
1088664,medina cantalejo,PERSON
1088664,negreira,PERSON
1085820,barsa,LOCATION
1085769,estrada fernández,PERSON
1085769,var,ORGANIZATION
1088363,barça,ORGANIZATION
1086685,negreira fc,ORGANIZATION
1087067,negreira,PERSON
1083711,el barsa,ORGANIZATION
1084106,negreira,PERSON
1086446,madrid,LOCATION
1084496,barsa,ORGANIZATION
1084496,madrid,ORGANIZATION
1084741,negreira,EVENT
1086282,gavi,PERSON
1087011,barsa,ORGANIZATION
1084950,negreira,PERSON
1084950,realmadrid,ORGANIZATION
1086465,barsa,ORGANIZATION
1086465,gavi,PERSON
1082918,vinicius,PERSON
1086529,negreira,PERSON
1083434,barsa,ORGANIZATION
1086561,negreira,PERSON
1090180,negreira,PERSON
1086998,madrid,ORGANIZATION
1083488,madrid,ORGANIZATION
1087657,barsa,ORGANIZATION
1089884,barsa,ORGANIZATION
1089884,negreira,ORGANIZATION
1089884,barcelona,ORGANIZATION
1084831,barsa,PERSON
1084831,madrid,ORGANIZATION
1089422,estrada fernández,LOCATION
1089422,enríquez negreira,PERSON
1084110,vinicius,PERSON
1082877,madrid,ORGANIZATION
1086071,madrid,ORGANIZATION
1086071,barsa,ORGANIZATION
1088456,negreira,PERSON
1084885,barsa,PERSON
1084885,barsa,ORGANIZATION
1087806,barsa,ORGANIZATION
1083833,barsa,ORGANIZATION
1083633,negreira,PERSON
1083633,negreira,PERSON
1087105,negreira,PERSON
1086736,negreira,PERSON
1083597,ancelotti,PERSON
1083597,negreira,PERSON
1085185,barsa,ORGANIZATION
1085557,barsa,ORGANIZATION
1088843,estrada fernández,PERSON
1088843,enríquez negreira,PERSON
1088843,var,ORGANIZATION
1082657,barsa,ORGANIZATION
1085183,madrid,ORGANIZATION
1085183,negreira,PERSON
1088723,medina cantalejo,PERSON
1088723,negreira,PERSON
1089814,cta,ORGANIZATION
1089171,estrada fernández,PERSON
1089171,negreira,PERSON
1085358,negreira,PERSON
1083127,barsa,ORGANIZATION
1089581,estrada fernández,PERSON
1089581,negreira,ORGANIZATION
1089581,barcelona,ORGANIZATION
1084280,barsa,ORGANIZATION
1084280,xavi,PERSON
1084802,el barsa,ORGANIZATION
1084802,xavi,PERSON
1083181,madrid,ORGANIZATION
1083181,madrid,ORGANIZATION
1082892,barsa,ORGANIZATION
1089071,negreira,PERSON
1084595,barsa,ORGANIZATION
1086310,negreira,ORGANIZATION
1086437,barcelona,ORGANIZATION
1085859,barsa,ORGANIZATION
1089520,barcelona,ORGANIZATION
1087126,barsa,PERSON
1083509,barsa,ORGANIZATION
1083509,negreira,PERSON
1085623,barsa,PERSON
1085623,vini,PERSON
1085623,gavi,PERSON
1082990,rfef,ORGANIZATION
1082990,barça,ORGANIZATION
1082990,barça,ORGANIZATION
1082990,negreira,PERSON
1089332,real madrid,ORGANIZATION
1089332,barsa,LOCATION
1089321,negreira,PERSON
1089321,rfef,ORGANIZATION
1088606,negreira,PERSON
1084258,madrid,ORGANIZATION
1083431,barsa,ORGANIZATION
1083431,real madrid,ORGANIZATION
1083431,barcelona,ORGANIZATION
1083431,realmadrid,ORGANIZATION
1086370,negreira,PERSON
1087129,negreira,PERSON
1084604,barsa,ORGANIZATION
1089596,enríquez negreira,PERSON
1082704,negreira,PERSON
1084956,negreira,PERSON
1082888,madrid,ORGANIZATION
1088436,barsa,PERSON
1086669,madrid,ORGANIZATION
1086669,barsa,ORGANIZATION
1085688,realmadrid,ORGANIZATION
1085688,barsa,PERSON
1088994,madrid,ORGANIZATION
1088994,barsa,PERSON
1084317,madrid,ORGANIZATION
1087529,barsa,ORGANIZATION
1087529,gavi,PERSON
1089219,negreira,PERSON
1088191,fc barcelona,ORGANIZATION
1082988,barsa,ORGANIZATION
1089817,negreira,PERSON
1083400,barsa,ORGANIZATION
1083400,madrid,ORGANIZATION
1089667,estrada fernández,PERSON
1089667,var,EVENT
1089667,enríquez negreira,PERSON
1089667,cta,ORGANIZATION
1089667,barcelona,ORGANIZATION
1087362,negreira,PERSON
1087362,vinicius,PERSON
1083667,barsa,ORGANIZATION
1087353,negreira,PERSON
1087353,ctarfef,ORGANIZATION
1084295,xavi,PERSON
1082258,ctarfef,ORGANIZATION
1082258,rfef,ORGANIZATION
1090174,barsa,PERSON
1086828,barsa,ORGANIZATION
1089222,rfef,ORGANIZATION
1086952,barsa,ORGANIZATION
1087272,vinicius,PERSON
1087272,negreira,PERSON
1086301,realmadrid,ORGANIZATION
1090080,negreira,PERSON
1090080,barcelona,ORGANIZATION
1082473,barsa,ORGANIZATION
1089447,negreira,PERSON
1087175,negreira,PERSON
1085253,uefa,ORGANIZATION
1085253,barsa,ORGANIZATION
1085253,negreira,PERSON
1085253,barsa,ORGANIZATION
1085253,negreira,ORGANIZATION
1085253,uefa,ORGANIZATION
1085253,rfef,ORGANIZATION
1089970,negreira,PERSON
1089970,barcelona,ORGANIZATION
1084988,barsa,PERSON
1083516,barsa,ORGANIZATION
1084276,barsa,ORGANIZATION
1089163,negreira,PERSON
1089163,barça,ORGANIZATION
1084081,barsa,ORGANIZATION
1083681,pedri,PERSON
1083681,barsa,ORGANIZATION
1083855,madrid,ORGANIZATION
1083855,barsa,ORGANIZATION
1083855,barsa,ORGANIZATION
1085840,madrid,ORGANIZATION
1087839,madrid,TITLE
1087839,barsa,TITLE
1089425,xavi,PERSON
1087603,barsa,TITLE
1090006,madrid,ORGANIZATION
1089899,barsa,PERSON
1082001,madrid,ORGANIZATION
1082001,barsa,ORGANIZATION
1087132,negreira,PERSON
1088670,madrid,ORGANIZATION
1088670,barcelona,ORGANIZATION
1088670,barsa,ORGANIZATION
1084908,negreira boys,ORGANIZATION
1090009,negreira,PERSON
1085948,ancelotti,PERSON
1086699,negreira,PERSON
1089721,estrada fernández,PERSON
1089721,negreira,PERSON
1088988,negreira,PERSON
1087071,real madrid,ORGANIZATION
1086972,barsa,ORGANIZATION
1088537,real madrid,ORGANIZATION
1084368,negreira,PERSON
1087980,barça,ORGANIZATION
1084770,barsa,PERSON
1085222,negreira,PERSON
1088252,madrid,ORGANIZATION
1082790,madrid,ORGANIZATION
1082790,vinicius,PERSON
1089454,rfef,ORGANIZATION
1089454,negreira,PERSON
1084283,barsa,ORGANIZATION
1085774,negreira,PERSON
1083714,barsa,LOCATION
1083444,barsa,ORGANIZATION
1087944,negreira,PERSON
1087944,barça,ORGANIZATION
1082368,negreira,PERSON
1083616,madrid,ORGANIZATION
1083616,barsa,ORGANIZATION
1089742,estrada fernández,PERSON
1089742,var,ORGANIZATION
1089742,enríquez negreira,PERSON
1084566,barsa,ORGANIZATION
1084552,barsa,ORGANIZATION
1088012,real madrid,ORGANIZATION
1088012,negreira,PERSON
1082780,barsa,PERSON
1088596,negreira,PERSON
1088596,laporta,PERSON
1088596,madrid,ORGANIZATION
1088596,barcelona,ORGANIZATION
1083663,negreira,PERSON
1088534,negreira,EVENT
1088534,barcelona,LOCATION
1087505,negreira,PERSON
1082082,barcelona,ORGANIZATION
1082082,negreira,PERSON
1086450,madrid,ORGANIZATION
1089359,cta,ORGANIZATION
1089359,negreira,PERSON
1087879,barça,ORGANIZATION
1087879,negreira,PERSON
1083769,real madrid,ORGANIZATION
1083769,negreira,PERSON
1082982,barça,ORGANIZATION
1082982,pedri,PERSON
1082982,negreira,PERSON
1084222,madrid,ORGANIZATION
1084222,barsa,ORGANIZATION
1088042,rfef,ORGANIZATION
1088042,ctarfef,ORGANIZATION
1088982,negreira,PERSON
1088982,cta,OTHER
1082032,barsa,LOCATION
1090100,negreira,PERSON
1090100,fiscalía,ORGANIZATION
1084945,negreira,PERSON
1084945,realmadrid,ORGANIZATION
1082154,barsa,PERSON
1084874,barsa,ORGANIZATION
1090070,negreira',PERSON
1088234,barsa,ORGANIZATION
1088573,real madrid,ORGANIZATION
1089343,negreira',TITLE
1089343,medina cantalejo,PERSON
1089343,cta,ORGANIZATION
1089427,rfef,ORGANIZATION
1089427,negreira',PERSON
1089427,rfef,ORGANIZATION
1089113,barcelona,ORGANIZATION
1089113,negreira,PERSON
1082588,barsa,ORGANIZATION
1082588,madrid,ORGANIZATION
1089718,negreira,PERSON
1086991,madrid,ORGANIZATION
1082285,barsa,ORGANIZATION
1082285,madrid,ORGANIZATION
1087028,negreira,PERSON
1085561,barsa,ORGANIZATION
1085561,madrid,ORGANIZATION
1085716,negreira,PERSON
1085716,barça,ORGANIZATION
1086824,negreira,PERSON
1090105,negreira,ORGANIZATION
1088681,negreira,PERSON
1088681,fc barcelona,ORGANIZATION
1088681,negreira,PERSON
1088681,fc barcelona,ORGANIZATION
1086085,barsa,ORGANIZATION
1083031,barsa,ORGANIZATION
1089560,cta,ORGANIZATION
1089560,estrada fernández,PERSON
1089560,negreira,PERSON
1089560,negreira,PERSON
1089560,barça,ORGANIZATION
1089560,negreira,PERSON
1084493,barsa,PERSON
1083866,madrid,ORGANIZATION
1083866,barsa,ORGANIZATION
1088187,vinicius,PERSON
1088872,negreira,PERSON
1088872,barça,ORGANIZATION
1088872,barça,ORGANIZATION
1087754,madrid,ORGANIZATION
1087754,barsa,ORGANIZATION
1087627,barsa,ORGANIZATION
1089746,negreira,PERSON
1086478,madrid,ORGANIZATION
1086478,barsa,ORGANIZATION
1082190,vinicius,PERSON
1082190,negreira,PERSON
1087423,negreira,PERSON
1082360,real madrid,ORGANIZATION
1082769,barsa,ORGANIZATION
1084391,negreira,PERSON
1086141,negreira,PERSON
1086141,gavi,PERSON
1089285,cta,ORGANIZATION
1086661,negreira,PERSON
1088764,negreira,PERSON
1088764,medina cantalejo,PERSON
1087186,barsa,ORGANIZATION
1083254,madrid,ORGANIZATION
1083254,barsa,ORGANIZATION
1088820,barcelona,ORGANIZATION
1088820,pedri,PERSON
1088820,enríquez negreira,PERSON
1083071,pedri,PERSON
1085524,gavi,PERSON
1085524,araujo,PERSON
1085524,madrid,ORGANIZATION
1085524,negreira,PERSON
1088768,negreira,PERSON
1088768,barça,ORGANIZATION
1086264,barsa,ORGANIZATION
1088087,barsa,ORGANIZATION
1082868,negreira',ORGANIZATION
1088241,barsa,ORGANIZATION
1089220,rfef,ORGANIZATION
1089220,negreira,PERSON
1088909,negreira,PERSON
1088909,federación,ORGANIZATION
1088909,rfef,ORGANIZATION
1088909,negreira,LOCATION
1089492,rfef,ORGANIZATION
1089492,negreira,EVENT
1089492,ctarfef,ORGANIZATION
1085545,vini,PERSON
1085545,negreira,PERSON
1083182,xavi,PERSON
1086626,madrid,ORGANIZATION
1086626,barsa,ORGANIZATION
1086626,madrid,ORGANIZATION
1086626,barsa,ORGANIZATION
1087860,barsa,TITLE
1088960,ctarfef,ORGANIZATION
1088960,rfef,ORGANIZATION
1086829,negreira,PERSON
1089000,rfef,ORGANIZATION
1084218,negreira,PERSON
1086944,negreira,ORGANIZATION
1084015,negreira,PERSON
1087566,negreira,PERSON
1082344,barcelona,ORGANIZATION
1082344,cta,OTHER
1082344,negreira,PERSON
1082344,negreira,PERSON
1084457,madrid,LOCATION
1085467,negreira,PERSON
1085467,madrid,ORGANIZATION
1083709,madrid,ORGANIZATION
1083709,barsa,ORGANIZATION
1085353,negreira,PERSON
1086644,barsa,ORGANIZATION
1085501,negreira,PERSON
1088762,barsa,PERSON
1089472,barsa,ORGANIZATION
1088856,negreira,PERSON
1089769,madrid,LOCATION
1089769,negreira,TITLE
1089769,barça,ORGANIZATION
1082352,real madrid,ORGANIZATION
1082352,fc barcelona,ORGANIZATION
1083332,madrid,ORGANIZATION
1085689,negreira,PERSON
1088380,negreira,PERSON
1090147,negreira,PERSON
1085151,xavi,PERSON
1085679,negreira,PERSON
1085679,gavi,PERSON
1082853,barsa,ORGANIZATION
1090141,negreira,PERSON
1085896,barsa,TITLE
1089920,negreira,PERSON
1089920,ctarfef,ORGANIZATION
1089920,rfef,ORGANIZATION
1086780,negreira,PERSON
1082719,ancelotti,PERSON
1087108,negreira,PERSON
1085675,negreira,PERSON
1085675,barça,ORGANIZATION
1085675,vini,PERSON
1085675,vini,PERSON
1085675,araujo,PERSON
1085675,vini,PERSON
1084641,negreira,PERSON
1084641,laporta,PERSON
1088222,barsa,PERSON
1087827,barsa,PERSON
1087107,negreira,PERSON
1086846,gavi,PERSON
1086846,negreira,PERSON
1086339,araujo,PERSON
1086339,gavi,PERSON
1086339,negreira,PERSON
1085787,negreira,LOCATION
1089618,var,TITLE
1089618,estrada fernández,PERSON
1089618,negreira,PERSON
1089618,barcelona,ORGANIZATION
1084787,barsa,ORGANIZATION
1082152,barsa,ORGANIZATION
1082152,madrid,ORGANIZATION
1086049,enríquez negreira,PERSON
1083772,real madrid,ORGANIZATION
1083772,barcelona,ORGANIZATION
1083772,el barsa,ORGANIZATION
1083772,madrid,ORGANIZATION
1084132,negreira boys,ORGANIZATION
1084132,vinicius,PERSON
1083583,negreira,PERSON
1083825,pedri,PERSON
1083825,barça,ORGANIZATION
1083825,madrid,ORGANIZATION
1083825,negreira,PERSON
1085683,negreira,PERSON
1083634,madrid,ORGANIZATION
1083634,barsa,ORGANIZATION
1083634,xavi,PERSON
1083397,barsa,ORGANIZATION
1089107,negreira,PERSON
1088045,barsa,ORGANIZATION
1089723,negreira,PERSON
1083250,barcelona,ORGANIZATION
1083250,madrid,ORGANIZATION
1089025,araujo,PERSON
1087810,barsa,ORGANIZATION
1089155,barsa,ORGANIZATION
1086531,negreira,PERSON
1086129,gavi,PERSON
1086129,negreira,PERSON
1082061,negreira,PERSON
1082061,realmadrid,ORGANIZATION
1083106,barsa,PERSON
1083106,xavi,PERSON
1083106,madrid,ORGANIZATION
1083106,madrid,ORGANIZATION
1087770,real madrid,ORGANIZATION
1087704,negreira,PERSON
1087952,barsa,TITLE
1084993,negreira,PERSON
1086963,madrid,ORGANIZATION
1087467,negreira,PERSON
1083665,barsa,ORGANIZATION
1083665,madrid,ORGANIZATION
1083665,pedri,PERSON
1089720,enríquez negreira,PERSON
1089720,barcelona,ORGANIZATION
1089720,fiscalía,ORGANIZATION
1087889,madrid,ORGANIZATION
1085508,negreira,PERSON
1085757,gavi,PERSON
1085757,negreira,PERSON
1082162,federación,ORGANIZATION
1082162,negreira,PERSON
1085242,barsa,PERSON
1085238,madrid,ORGANIZATION
1083504,madrid,ORGANIZATION
1088198,barsa,ORGANIZATION
1089579,cta,ORGANIZATION
1083209,negreira,PERSON
1087479,negreira,PERSON
1087258,rfef,PERSON
1087258,negreira,PERSON
1082950,madrid,ORGANIZATION
1085258,barsa,ORGANIZATION
1085258,negreira,PERSON
1086283,gavi,PERSON
1086283,enríquez negreira,PERSON
1084128,madrid,ORGANIZATION
1084128,barsa,ORGANIZATION
1084128,barcelona,ORGANIZATION
1084128,real madrid,ORGANIZATION
1088331,negreira,ORGANIZATION
1086570,negreira,PERSON
1086612,laporta,PERSON
1086755,barsa,PERSON
1086755,madrid,ORGANIZATION
1088869,negreira,PERSON
1086079,madrid,ORGANIZATION
1086079,barsa,ORGANIZATION
1084530,madrid,ORGANIZATION
1086405,gavi,PERSON
1086405,negreira,LOCATION
1081998,negreira,PERSON
1085610,gavi,PERSON
1085610,medina cantalejo,PERSON
1085610,enríquez negreira,PERSON
1082579,madrid,ORGANIZATION
1082579,barsa,ORGANIZATION
1082579,vinicius,PERSON
1082579,barcelona,ORGANIZATION
1087562,var,OTHER
